 Size,ListAge,Board,Female,Balance,Liquid,AssetGrowth,Cashflow,StrategyTarget,Management,AdvocacyTrain,Technology,CEP
21.82,6,9,27.78,0.1115,0.715112,-0.01882,0.125571,2,0,0,6,560748.4777
23.14,11,9,16.67,0.0684,2.326715,0.236042,0.204711,1,0,0,6,673582.3331
22.06,10,13,7.69,1.9756,0.804829,0.478017,0.193675,0,0,0,4,606115.4567
21.89,8,7,8.33,0.1136,1.109411,-0.069278,0.042628,0,0,0,8,35094.18761
21.86,10,10,5,0.6748,0.980457,0.323355,0.164399,4,0,0,3,705634.0314
20.44,10,9,23.53,1.6353,1.359881,0.223769,0.039806,0,1,0,16,345000.5259
20.14,10,7,17.65,0.4847,55.540746,-0.036014,-0.015181,0,0,0,2,401142.9498
23.31,11,15,15.38,0.1809,1.986405,0.069056,0.1523,0,0,0,1,677626.6553
22.18,11,13,16.67,0.2384,2.784583,0.00952,0.093652,0,0,0,5,578450.1245
21.87,8,9,6.67,0.2263,0.391687,-0.063599,0.138975,0,0,0,1,627837.2451
22.35,8,9,16.67,0.7464,0.863268,0.263984,0.064733,2,0,0,11,645060.8266
21.52,7,9,4.76,0.0109,0.92059,0.069325,0.065366,1,0,0,1,568352.2551
22.08,7,9,11.76,0.4547,0.742339,0.551698,0.056116,0,0,0,3,253439.952
22.27,7,12,4.76,0.8408,1.247207,0.004439,0.117973,0,0,0,1,620959.3794
21.73,2,9,5.56,0.1308,3.06508,0.013573,0.087381,0,0,0,16,517035.0779
21.27,7,12,3.85,0.6193,3.517179,0.034305,0.047118,0,0,0,10,524653.9378
22.11,4,15,12,0.851,0.406642,0.488871,0.01839,0,0,0,9,562464.0345
21.47,4,6,0,0.0213,0.785482,-0.182938,-0.024687,0,0,0,3,581830.579
20.82,6,12,0,1.1755,1.375394,-0.148857,0.035289,0,0,0,16,482759.4976
24.99,3,15,0,0.5114,0.618829,0.338758,0.170272,2,1,0,1,646847.4585
21.91,1,11,4.76,0.3191,0.856467,0.258819,0.083072,0,0,0,3,572592.8636
23.11,7,9,14.29,0.071,2.42265,0.067952,0.082614,0,0,0,3,687945.5683
21.67,7,11,10,0.7541,0.847388,0.127544,0.100014,0,0,0,6,791772.0294
20.85,7,10,20,1.6602,0.71207,-0.030643,0.03213,0,0,0,5,770054.2636
21.69,6,11,6.67,0.007,1.430791,0.049416,0.048364,0,0,0,3,164820.5374
21.31,6,11,13.64,1.136,1.279613,0.168723,0.044867,0,0,0,1,105466.8634
21.22,4,12,5.56,2.3482,1.462288,0.046654,-0.135133,0,0,0,2,2439.905815
21.3,3,12,5.56,0.0228,0.621934,0.359538,0.117636,0,0,0,5,682626.3735
20.67,3,9,20,1.7755,0.484077,0.321651,0.096027,0,0,0,1,721039.9374
21.24,2,17,7.69,1.1707,0.457501,0.116631,0.089127,0,0,0,4,1207393.713
21.91,2,9,36.84,0.022,0.865751,0.284672,0.083072,0,0,0,4,708083.1169
21.38,2,13,21.74,0.9306,1.081083,-0.019721,0.160914,0,0,0,8,618127.9191
23.61,11,11,12.5,0.0993,0.733197,0.178291,0.119317,0,0,0,0,668765.9701
20.99,11,12,5,1.1209,0.506433,0.030757,0.120789,0,0,0,3,774274.3052
20.89,11,11,10,0.1253,3.952999,0.056685,-0.168597,1,0,0,9,653031.5643
21.21,8,9,5.56,0.5563,0.724835,0.044417,-0.00269,2,0,0,2,618445.398
22.96,8,15,4.17,0.2116,0.52369,0.95183,0.180321,2,0,0,15,622490.7698
22.66,8,11,13.64,0.299,1.44514,0.168749,0.07891,0,0,0,2,556707.7088
20.73,8,15,7.41,1.2528,1.095795,0.013338,0.062974,0,0,0,5,1420.398859
22.24,8,7,5.88,0.1814,0.547011,-0.114459,0.16878,2,0,0,7,697249.1216
24.17,7,9,0,1.2699,0.654515,0.381653,0.080784,1,0,0,5,683435.6525
23.48,10,12,14.29,0.2142,0.902288,0.341887,0.079462,4,0,0,3,572940.8639
20.69,10,11,7.14,1.0003,0.682786,0.039469,0.152795,2,0,0,4,66229.46317
22.92,8,9,31.58,0.1301,0.47167,0.958611,0.243616,1,0,0,7,751964.5111
21.91,1,12,5,0.1117,1.820625,0.118774,0.083072,2,0,0,5,1918967.903
23.13,12,9,11.11,0.0704,4.350763,0.023785,0.191006,2,0,0,5,797624.7696
22.17,11,14,7.69,1.9756,0.536561,0.112871,0.148138,1,0,0,13,588683.6385
21.68,9,7,8.33,0.1144,1.196304,-0.187333,0.045335,2,0,0,6,47588.69587
21.93,11,10,5,0.6759,0.639787,0.06818,0.127299,6,0,0,4,835267.4387
20.39,11,9,23.53,1.636,2.864044,-0.041686,0.02911,0,0,0,22,352309.807
20.14,11,7,17.65,0.4847,38.078356,0.008386,-0.046889,0,0,0,3,419990.3832
23.56,12,15,20,0.1984,0.803926,0.249841,0.065816,2,0,0,3,775241.5371
22.11,12,9,21.43,0.2384,2.393745,-0.045178,0.138785,1,0,0,2,669557.0237
21.79,9,9,6.67,0.1561,0.420058,-0.077634,0.138874,0,0,0,2,714466.9571
22.57,9,9,21.05,0.7545,0.508929,0.242247,0.067919,1,0,0,4,792514.1501
21.62,8,9,4.76,0.0091,0.796242,0.10629,0.052042,3,0,0,2,590543.0027
22.14,8,10,6.67,0.4368,0.603566,0.068871,0.030901,0,0,0,6,216149.354
22.23,8,12,5,0.979,0.619342,-0.034852,0.075807,0,0,0,2,683897.4282
21.67,3,9,11.11,0.22,1.886165,-0.059185,0.028111,0,0,0,10,521415.3087
21.34,8,13,3.57,0.6169,3.161597,0.072653,0.027246,0,0,0,9,629139.1657
22.74,5,15,12,0.851,0.683063,0.892904,0.017577,4,0,0,6,644207.8883
22.08,7,9,0,0.018,0.718382,-0.059727,0.089441,0,0,0,3,1222930.68
20.88,7,13,4.35,1.1755,0.813085,0.054713,0.087491,0,0,0,17,624279.1143
22.08,7,15,11.11,1.697,0.547558,-0.159746,0.089441,0,0,0,1,954481.395
25.28,4,15,8,0.4956,0.550466,0.331202,0.147636,0,0,0,3,755588.0596
23.37,2,13,4.55,0.3206,0.771321,0.032069,0.093602,0,0,0,2,686796.4276
22.08,7,12,9.52,0.8072,0.336344,0.2394,0.089441,0,0,0,2,766440.5559
23.16,8,9,13.33,0.1921,3.012918,0.059448,0.106319,3,0,0,5,726238.5366
21.52,8,10,10.53,0.744,0.803574,-0.144971,0.058797,0,0,0,9,981108.8283
20.73,8,10,15,1.6602,0.640542,-0.107145,0.067021,0,0,0,3,984313.4342
21.48,7,13,6.9,0.0163,0.872469,-0.192317,0.18878,0,0,0,2,212295.0778
21.41,7,11,14.29,1.1541,0.492815,0.120252,0.073637,0,0,0,1,84160.00121
21.37,5,12,10.53,2.3529,1.864433,0.164692,0.001964,2,0,0,0,3449.251126
21.43,4,12,5.56,0.0098,0.711532,0.179983,0.045556,0,0,0,4,820922.6755
21.69,4,8,20,1.8918,0.842371,1.766934,0.102076,0,0,0,1,844813.1115
22.08,1,15,13.79,0.102,1.31898,0.294707,0.089441,0,0,0,0,668114.0514
21.18,3,16,4,1.1707,0.267106,-0.058861,0.048091,0,0,0,3,1625609.602
22.08,3,9,36.84,0.022,0.917632,0.213169,0.089441,0,0,0,5,865333.0679
21.37,3,13,22.73,0.9262,1.258193,-0.009233,0.173891,0,0,0,5,707246.6439
23.62,12,11,18.75,0.1081,0.758833,0.004532,0.140455,0,0,1,2,785740.1278
20.93,12,12,4.76,1.1209,0.550736,-0.060165,0.114053,0,0,0,7,918874.4527
20.84,12,11,10.53,0.1661,3.071478,-0.049644,0.230909,0,0,0,5,839838.8446
21.28,9,9,5.56,0.557,0.81378,0.078458,0.051508,1,0,0,4,675052.0617
22.95,9,14,4.55,0.2116,0.385122,-0.005571,0.152547,0,0,0,18,700497.3414
22.91,9,11,8.7,0.299,1.520827,0.28788,-0.026008,5,0,0,3,628916.1268
20.76,9,15,7.41,1.2528,1.056212,0.023861,0.093476,2,0,0,4,2035.482806
22.15,9,7,11.76,0.0966,0.387244,-0.086356,0.18097,0,0,0,8,759479.6064
24.31,8,9,0,1.2803,0.425472,0.147063,0.102627,4,0,0,6,775917.0347
23.63,11,11,10,0.2032,0.603809,0.169776,0.033186,0,0,0,6,659887.9878
20.71,11,11,7.14,1.0148,0.728962,0.020405,0.032858,4,0,0,5,76396.31384
22.92,9,9,25,0.1807,0.394897,-0.001963,0.153652,0,0,0,6,871967.6834
24.4,2,12,4.76,0.1093,0.346606,0.187798,0.164355,0,0,0,7,2352056.341
22.08,1,11,28.57,1.8474,1.169624,0.578426,0.089441,0,0,0,0,806528.3908
22.08,1,9,5.56,0.4652,0.583322,0.014385,0.089441,0,0,0,2,1105461.572
22.08,1,12,5.26,1.556,0.956981,0.098688,0.089441,1,0,0,4,747380.1212
22.08,1,13,10.34,0.5739,0.506606,0.218157,0.089441,0,0,0,2,909979.657
23.14,13,9,15.79,0.0982,4.621014,0.001623,0.163812,1,0,0,5,838289.7392
22.29,12,15,12.12,2.1328,0.648438,0.128129,-0.035625,3,0,0,5,602887.4684
21.72,10,7,8.33,0.1347,1.011254,0.047472,0.112322,3,0,0,3,77591.43883
22.06,12,10,9.09,0.7363,0.300002,0.142002,0.166636,4,0,0,3,930672.6485
20.47,12,9,23.53,1.0474,3.330432,0.08197,0.009735,0,0,0,22,302327.1817
20.51,12,9,11.11,0.883,2.479522,0.44019,-0.111853,0,0,0,3,419966.8683
23.74,13,18,10.71,0.2034,0.546377,0.202092,0.133127,0,0,0,3,843117.9353
22.35,13,9,13.33,0.2651,0.680643,0.270795,0.150243,1,0,0,4,679012.6273
21.67,10,9,6.25,0.087,0.311642,-0.111565,0.191207,1,0,0,2,800435.5889
22.71,10,9,21.05,0.9165,0.797709,0.157442,0.063192,1,0,0,7,873015.5219
21.63,9,9,5,0.0621,0.829347,0.015461,0.058095,6,0,0,4,641538.7122
22.14,9,11,6.67,0.438,0.385424,-0.003419,0.152654,0,0,0,5,250368.6194
22.74,9,12,5.26,0.8151,0.279598,0.659815,0.18231,0,0,0,2,750029.998
21.68,4,9,11.11,0.1426,1.951267,0.014372,0.066809,2,0,0,4,687869.1666
21.5,9,13,6.9,0.6209,1.002201,0.177066,0.071266,0,0,0,8,694293.3128
22.94,6,15,11.54,0.8507,0.431684,0.218779,0.061025,2,0,0,8,729768.8731
21.46,6,9,0,0.0327,0.88989,0.056329,0.055689,1,0,0,5,1354456.22
21.45,8,13,4.35,1.1806,0.535924,0.773687,0.134747,0,0,0,13,670751.316
22.06,1,15,15.38,2.5549,0.346644,0.09114,0.092643,0,0,0,1,869537.0581
25.41,5,14,15.38,0.4761,0.518793,0.142642,0.145177,7,0,0,5,828073.7765
23.78,3,13,4.55,0.3171,0.394567,0.495082,0.13604,0,0,0,1,742667.5612
22.06,1,12,9.09,0.8062,0.197545,0.568209,0.092643,0,0,0,1,822957.6058
23.26,9,9,12.5,0.1875,3.321372,0.10147,0.11682,4,2,0,12,792778.4221
21.41,9,9,5.26,0.6944,0.370994,-0.100536,0.024622,0,0,0,8,998091.1712
20.88,9,9,18.75,1.6408,0.503651,0.157222,0.082952,2,0,0,2,879532.1654
21.5,8,13,6.25,0.0116,1.063586,0.023612,0.035694,0,0,0,1,174553.4939
21.34,8,10,9.52,1.136,0.487891,-0.06411,0.073424,0,0,0,2,77568.46517
21.55,6,12,10.53,1.4333,1.461702,0.191201,0.039454,0,0,0,1,3374.998189
21.59,5,12,5.56,0.0527,0.67471,0.16677,0.073187,1,0,0,2,908454.2456
22.08,5,9,18.75,1.9261,0.577742,0.485156,0.037715,1,0,0,0,914415.2477
20.82,2,15,13.79,0.1077,0.771429,0.461838,0.000232,0,0,0,0,704151.2354
21.22,4,11,0,2.074,0.217397,0.034221,0.063884,0,0,0,4,1474568.923
22.31,4,9,36.84,0.1415,0.686101,0.554816,0.114665,0,0,0,10,883377.2161
21.39,4,11,13.04,0.9265,1.450411,0.013854,0.162937,0,0,0,7,786049.3448
23.82,13,11,18.75,0.0558,1.075577,0.166696,0.135487,4,0,0,0,821227.9418
20.87,13,10,6.45,1.1507,0.521311,-0.052214,0.097952,0,0,0,13,949710.9864
20.89,13,11,10,0.119,2.958712,0.05459,0.057211,0,0,0,7,894527.0326
21.25,10,9,11.11,0.5643,0.93673,-0.02836,0.025997,2,0,0,2,770453.8892
22.99,10,15,4.55,0.3243,0.402692,0.044356,0.095172,0,0,0,20,737809.411
23.02,10,11,9.09,0.2948,1.194172,0.11473,0.069513,0,0,0,5,702293.9908
20.85,10,14,15.38,1.6888,0.953062,0.092009,0.05169,4,0,0,2,2300.118134
22.06,10,7,11.76,0.0604,0.307739,-0.083754,0.205072,6,0,0,6,820025.326
24.49,9,9,0,1.127,0.36898,0.196636,0.095219,1,0,0,6,828028.471
23.78,12,12,15,0.0566,0.474541,0.164074,0.084824,2,0,0,9,709652.5598
20.94,12,7,0,0.2176,0.645265,0.26043,0.154982,2,0,0,7,87372.33191
23.57,10,9,25,0.2279,0.426204,0.913862,0.171334,4,0,0,9,889856.0163
24.43,3,12,4.55,0.0995,0.495236,0.035751,0.126814,2,1,0,5,2117778.409
21.47,2,10,30.43,1.8577,1.249171,0.034837,0.051264,0,0,0,0,751362.0762
20.87,2,9,5.56,0.5523,0.407366,0.06961,0.095806,0,0,0,3,1058589.186
20.14,2,12,5.26,1.4612,1.06263,-0.000358,0.143662,2,0,0,7,794436.8537
20.94,2,13,11.11,0.58,0.324518,0.162654,0.145292,1,0,0,2,964165.0798
23.92,14,9,12,0.1603,1.047421,0.113066,0.121424,2,0,0,2,1088007.61
22.44,13,15,20,2.1351,0.420448,0.163704,0.042473,1,0,0,3,755609.3505
24.1,15,9,4.55,0.1727,0.739785,0.198489,0.07023,0,0,0,0,1229176.208
22.33,14,15,20,2.1351,0.775778,-0.102104,0.059698,7,0,0,2,747299.9771
21.65,11,9,7.69,0.1421,1.014394,-0.071515,0.049563,2,0,0,3,104557.161
21.59,12,9,7.69,0.1273,1.16347,-0.058403,0.011361,1,0,0,4,174388.3608
22.25,13,9,9.09,0.8495,0.639726,0.207394,0.084447,4,0,0,5,1094431.621
20.6,13,9,23.53,0.9406,2.655665,0.12912,0.003703,0,0,0,22,409332.7853
20.7,13,9,18.75,0.703,4.250431,0.164674,-0.339946,0,0,0,1,570300.1886
23.9,14,18,10.71,0.177,0.677981,0.176285,0.127021,6,0,0,3,1000538.966
23.05,14,9,13.33,0.2241,0.808275,1.019966,0.050362,4,0,0,2,907474.2428
23.04,11,9,10.53,0.5519,0.374945,0.162099,0.14893,2,0,0,1,1106380.818
22.82,11,11,18.18,2.1769,0.877842,0.108203,0.063999,7,0,0,2,1045945.364
22.38,14,11,9.09,0.7059,0.600176,0.14451,0.030377,4,0,0,5,1171519.979
22.28,10,13,12.5,0.4404,1.878525,0.598766,0.144588,15,0,0,10,1309511.555
22.41,9,9,4.76,0.0601,0.771456,0.025454,0.079578,3,0,0,2,915397.7429
22.28,10,11,6.67,0.4525,0.573386,0.152186,0.112187,3,0,0,5,375910.6175
20.61,14,9,17.65,1.1545,2.573876,0.009803,0.009844,0,0,0,20,343364.8151
22.95,10,12,5.26,0.8408,0.531117,0.22877,-0.012119,8,0,0,1,891200.9855
21.07,14,9,22.22,0.5327,3.090475,0.451492,0.241763,0,0,0,10,731483.4489
21.94,5,9,10.53,0.1013,1.10181,0.273648,0.121233,4,0,0,4,916253.0822
21.54,10,9,10.71,0.0193,0.896868,0.04223,0.036703,2,0,0,5,847593.7753
23.19,7,15,0,0.5571,0.692991,0.28285,0.068299,0,0,0,8,908027.29
21.62,7,9,0,0.0327,0.855033,0.145565,0.086459,1,0,0,2,1440370.134
20.94,9,9,33.33,0.0509,0.511628,-0.002225,0.025133,4,0,0,17,791359.1538
21.71,2,15,14.29,2.4887,0.24417,0.005379,0.085783,2,0,0,1,1693872.559
25.53,6,14,14.81,0.4832,0.607592,0.089051,0.108972,8,0,0,5,973962.8566
23.89,4,14,12,0.7388,0.170032,0.32876,0.10422,2,0,0,2,911595.8182
24.91,2,14,7.69,0.7859,0.177792,0.198137,0.095516,5,0,0,3,980013.4975
23.38,10,9,12.5,0.1814,2.487499,0.149478,0.084179,3,2,0,8,1001760.397
22.41,9,9,9.09,0.6009,0.329831,0.007206,0.079578,0,0,0,5,1218936.776
22.41,10,9,17.65,1.4719,0.486742,0.124112,0.079578,2,0,0,2,1190801.447
21.88,9,12,2.86,0.0526,1.239551,0.451027,0.191314,3,0,0,2,285499.7775
21.53,9,10,9.52,1.1394,0.430769,0.182886,0.017182,0,0,0,2,75823.46956
23.93,15,18,14.29,0.2013,0.805159,0.023963,-0.024702,0,0,0,3,1129269.678
21.4,7,12,15,1.4521,1.67037,-0.145509,0.039213,0,0,0,7,3061.028401
21.68,6,12,5.56,0.0501,0.978955,0.103639,0.0675,1,0,0,0,972750.022
22.93,15,9,20,0.201,0.723361,-0.116032,0.046645,27,0,0,6,1104903.098
22.38,6,9,18.75,1.6606,0.570706,0.195662,0.122612,7,0,0,2,1193898.827
23.03,12,9,10.53,0.4872,0.403637,-0.011188,0.05302,6,0,0,1,1259567.053
20.8,3,15,10.71,0.0393,0.614604,-0.027959,0.091668,0,0,0,0,925851.2067
21.23,5,15,4.55,2.0742,0.212166,-0.004964,0.052079,0,0,0,3,1791018.781
22.56,5,11,31.82,0.1989,1.097041,0.282204,0.098226,0,0,0,9,1168504.337
21.8,5,11,8.7,0.9458,0.756018,0.505045,0.151031,0,0,0,7,978906.5074
24.05,14,9,21.05,0.0627,0.951786,0.392481,0.110703,11,0,0,6,1091140.873
20.97,14,11,5.56,1.1485,0.550501,0.05871,0.114997,0,0,0,11,1207640.157
22.29,14,11,15.79,0.1374,1.47463,0.47995,0.032377,0,0,0,8,1111000.124
22.83,12,9,21.05,2.2309,0.890477,0.016185,0.063961,5,0,0,5,1321166.813
21.31,11,9,5.56,0.5661,0.81018,0.046894,0.109561,0,0,0,3,993172.6999
23.17,11,11,4.35,0.2163,0.339902,0.166129,0.047582,5,0,0,2,894273.478
22.32,11,13,12.5,0.4207,2.33885,0.041787,-0.019218,10,0,0,10,1304644.946
23.21,11,11,9.09,0.2948,0.781777,0.205783,0.0877,5,0,0,4,922421.8517
20.88,11,14,8,1.3737,1.113081,0.024112,0.064981,1,0,1,10,2249.49543
21.91,11,7,0,0.1196,0.393099,-0.126016,0.113585,8,0,0,3,1016182.959
24.81,10,9,4,0.2161,0.464152,0.295084,0.094295,6,1,0,8,1047666.96
23.89,13,12,5,0.0283,0.490439,0.110432,0.062306,17,0,0,5,884085.6521
22.34,13,7,9.09,0.0259,1.258747,0.477117,0.036925,0,0,0,7,493.5369893
23.62,11,9,21.05,0.1539,0.749702,0.084839,0.145775,4,1,0,6,1061271.642
24.89,4,13,4.55,0.0988,0.489804,0.350118,0.103366,7,0,0,5,2606494.831
21.51,3,10,21.05,1.8577,1.038385,0.039134,0.082949,0,0,0,1,1030596.681
20.14,3,12,5.26,1.3101,1.34909,-0.003324,0.1506,5,0,0,4,881332.5749
21.03,3,13,3.7,0.558,0.340468,0.097634,0.218093,1,0,0,4,1155399.41
22.41,1,14,4.76,1.8071,0.276321,0.342982,0.079578,4,0,0,1,1098434.798
22.66,10,9,13.64,0.0711,0.749796,0.016874,0.067993,7,0,0,3,1173893.241
22.46,11,9,12.5,0.4488,0.538342,0.197795,0.028906,0,0,0,2,394785.3877
22.46,6,9,20,0.2643,0.348481,0.19929,0.002371,5,0,0,7,1064654.775
22.63,11,11,8.33,0.064,0.754005,-0.057606,0.050352,2,0,0,4,1266068.61
23.29,8,9,0,0.5408,0.585493,0.099891,0.01586,8,0,0,10,1007858.441
21.64,8,9,0,0.0158,0.773625,0.020274,0.013829,2,0,0,2,1775454.669
20.82,10,9,22.22,0.0435,0.412355,-0.106527,-0.04575,3,0,0,19,653775.1351
23.23,3,15,17.86,2.4353,0.243792,3.572812,0.215976,1,0,0,3,3327331.138
25.83,7,15,14.81,0.4873,0.387561,0.34754,0.042459,18,0,0,7,1083908.547
24.04,5,13,4,0.7383,0.15838,0.165737,0.029745,6,0,0,0,1013171.934
25.16,3,12,7.69,0.7605,0.236241,0.156719,0.048054,15,0,0,5,1102084.987
23.36,11,7,15.38,0.1853,1.661364,-0.014761,0.073382,7,2,0,6,1244856.767
21.39,11,9,8.7,0.6746,0.328908,-0.058803,0.085917,0,0,0,7,1791887.296
22.66,11,9,23.53,1.4714,0.55363,0.204346,0.067993,3,0,0,3,1498814.473
22.27,10,11,3.03,0.0224,0.947518,0.43377,0.211654,2,0,0,1,659771.0531
21.33,10,10,9.52,1.1359,0.34994,-0.181915,0.078519,0,0,0,1,74536.97816
21.65,8,11,18.18,1.2411,1.045743,0.276285,0.047191,0,0,0,9,3651.904304
21.68,7,9,4.76,0.089,0.69247,-0.000797,0.086952,1,0,0,5,1577350.117
22.52,7,9,16.67,1.5316,0.79133,0.152308,0.064317,5,0,0,4,1361479.094
22.66,4,13,10.71,0.0401,0.538102,0.111302,0.067993,11,0,0,4,1281955.823
21.23,6,15,4.55,2.3189,0.392072,0.000072,0.098585,4,0,0,1,2509784.716
22.61,6,9,33.33,0.082,0.857122,0.044609,0.042059,4,0,0,10,1516835.81
22.33,6,11,17.39,0.928,0.637044,0.679983,0.087775,4,0,0,12,1297435.539
24.17,15,11,20,0.0712,1.001307,0.125297,0.051542,24,0,0,3,1246450.355
21.59,15,11,5.26,1.3043,1.542375,0.844784,0.098817,0,0,0,9,1621726.449
22.54,15,10,10,0.1482,0.557256,0.283424,0.029004,1,0,0,7,1677045.791
21.34,12,9,5.56,0.5871,0.822247,0.034287,0.004304,15,1,0,4,1295081.201
23.54,12,13,4.55,0.1845,0.607468,0.14684,0.066743,17,0,0,14,1235089.571
23.28,12,11,4.55,0.2771,0.707911,0.077995,0.14273,10,0,0,10,995311.4145
21.8,12,7,13.33,0.0674,0.453941,-0.106428,0.109154,6,0,0,3,1178782.838
24.95,11,8,4.76,0.0573,0.402812,0.153227,0.030902,17,0,0,32,1202616.511
23.87,14,12,0,0.0236,0.35848,-0.018329,0.098667,40,0,0,2,1138153.53
21.91,14,7,9.09,0.0846,0.677795,-0.345513,0.019992,5,0,0,6,576.219649
23.63,12,9,18.18,0.108,0.689294,0.012684,0.092613,9,0,0,5,1281737.892
24.78,10,13,4.17,0.0997,0.620734,-0.102227,0.102516,27,1,2,8,2759335.928
21.57,4,10,21.05,1.8577,1.144245,0.065437,0.195798,3,0,0,2,1384267.451
20.18,4,12,5.26,1.1609,1.377382,0.049094,0.064596,11,0,0,7,1161383.12
21.14,4,13,3.85,0.4525,0.391596,0.119618,0.207261,3,0,0,2,1540378.414
25.78,2,15,4.55,1.8093,0.28444,0.315025,0.059901,10,0,0,6,1213438.627
24.13,16,9,4.55,0.1597,0.804856,0.029436,0.10376,10,0,0,2,1417707.094
22.32,15,13,22.22,2.3004,0.767418,-0.011902,0.069867,4,0,0,2,1008054.252
21.23,13,9,7.69,0.1217,1.396486,-0.300335,0.016532,0,0,0,1,270229.8668
22.56,15,11,9.09,0.7446,0.772148,0.190528,0.101596,5,0,0,9,1477343.838
20.74,15,9,17.65,1.0944,2.874998,0.106021,0.018891,0,0,0,34,290126.2402
21.02,15,9,26.67,0.4882,1.888322,-0.053928,0.188666,0,0,0,0,915346.9827
24.13,16,18,13.79,0.211,0.589826,0.083322,0.204428,1,0,0,2,1324988.538
23.15,16,8,12.5,0.1826,0.637935,0.242539,0.094646,21,0,0,11,1083740.895
23.03,13,9,10.53,0.4119,0.427983,-0.003324,0.08467,3,0,0,1,1241249.843
22.86,13,9,21.05,0.3365,1.182407,0.024647,0.057794,6,0,0,4,1444034.905
22.59,12,13,16.67,0.2387,2.443357,0.310203,0.200045,7,0,0,9,1517560.931
22.72,11,8,20,0.0387,0.848853,0.042312,0.097278,4,0,0,4,1323745.913
22.72,11,11,12.5,0.5189,0.521693,0.026255,0.097278,2,0,0,2,607700.4608
23.15,12,12,10,0.7381,0.287391,0.081778,0.135088,6,0,0,4,1070896.032
