 Size,ListAge,Board,Female,Balance,Liquid,AssetGrowth,Cashflow,StrategyTarget,Management,AdvocacyTrain,Technology,CEP
19.99,3,10,5,0.0178,1.587528,-0.083239,0.049483,0,0,0,30,1851438.399
20.98,5,13,0,1.1806,1.655895,-0.044781,0.015315,0,0,1,14,466566.2178
21.65,5,1,6.67,0.0161,1.257621,0.151688,0.115791,0,0,0,3,107297.8798
21.11,4,11,5,1.4116,0.734925,0.538202,0.195947,0,0,0,8,2112311.857
21.31,5,9,0,0.0919,1.009791,0.049962,-0.066223,0,0,0,1,142185.8531
20.47,4,11,4.76,0.0208,0.917723,-0.027758,-0.004072,0,0,0,10,516485.9355
21.56,3,9,5.56,0.0465,1.249488,0.151004,0.004578,0,1,0,9,1225719.508
21.49,1,11,5,0.911,1.445678,0.152567,0.074086,1,0,0,11,622110.7801
21.49,1,9,5.88,0.1333,1.533712,0.138101,0.074086,0,0,0,3,556306.4391
22.73,2,9,0,0.0176,2.269184,0.195942,0.197634,2,0,0,2,10320171.95
21.49,1,11,5.26,0.1892,0.320063,0.902266,0.074086,2,0,0,5,617714.5053
20.41,7,9,11.76,0.1006,0.790056,0.261616,0.011569,0,0,0,7,4799999.898
22.29,7,17,4.17,0.2152,2.159284,0.325451,0.107629,0,0,0,11,455268.7042
20.92,7,9,15.79,0.1537,1.473,0.321929,0.080194,2,1,0,31,2208084.466
21.51,7,8,5.26,0.0871,0.650278,0.080635,0.000837,0,3,0,4,1274167.389
22.5,7,11,9.09,0.299,1.530387,0.122108,0.011028,0,0,0,2,383074.2518
21.82,6,15,11.11,1.2127,0.993506,-0.036315,0.125571,5,0,0,6,1554.339583
22.36,7,8,11.76,0.1863,0.593021,3.103312,0.716632,0,0,0,6,519395.4787
23.99,9,11,9.52,0.4148,1.192859,0.537778,0.208226,0,0,0,18,11157277.83
20.64,9,11,6.67,1.0003,0.906414,-0.013184,0.033771,2,0,0,3,58014.45948
20.28,7,8,12.5,0.803,0.55532,0.099028,0.129756,0,0,0,2,2532901.437
21.47,8,8,4.35,0.232,0.855981,-0.055956,-0.058782,0,0,0,8,2814768.344
21.61,8,15,11.54,0.5665,0.9403,0.225464,0.194959,0,0,0,8,2773613.515
21.11,11,12,24,0.0884,6.502286,0.047002,0.087138,0,0,0,4,70840.47826
22.18,11,13,16.67,0.2384,2.784583,0.00952,0.093652,0,0,0,5,578450.1245
21.16,11,10,5.26,0.085,1.582277,-0.019978,0.037648,0,1,0,2,2671759.022
21.81,8,6,6.67,0.0627,1.166918,0.0583,-0.040214,0,0,0,11,752522.8993
21.41,7,10,5.88,0.7589,1.186421,-0.149439,0.111314,0,0,0,3,391388.4657
22.57,8,11,0,0.1552,1.202977,0.254049,0.076901,1,0,0,10,774213.8395
21.65,7,9,5.88,0.0422,1.684095,0.132186,0.10126,2,0,0,1,2588652.39
22.13,7,8,5.26,0.5744,0.840245,0.241763,-0.10503,0,0,0,3,10726749.35
20.43,7,9,12.5,1.1611,0.840726,-0.053705,-0.076437,0,0,0,2,4960.086329
22.01,7,8,0,0.2134,1.105582,0.06553,0.082783,0,0,0,6,2646207.258
21.69,7,12,12,0.1815,0.615725,0.167101,0.066181,1,0,0,8,48546.41576
22.27,7,12,4.76,0.8408,1.247207,0.004439,0.117973,0,0,0,1,620959.3794
20.54,7,13,4.76,1.4304,1.319779,0.177983,0.069688,0,0,0,1,901447.7831
23.13,6,9,0,0.0596,1.337956,0.220644,0.180598,1,0,0,18,10843740.36
22.22,6,9,5,0.1968,0.71456,0.279753,0.137219,0,0,0,7,768753.3473
21.73,2,9,5.56,0.1308,3.06508,0.013573,0.087381,0,0,0,16,517035.0779
21.27,7,12,3.85,0.6193,3.517179,0.034305,0.047118,0,0,0,10,524653.9378
23.88,5,15,0,0.0079,0.954677,0.866277,0.073252,4,1,0,15,11062406.61
21.4,5,5,0,1.2107,1.567448,0.268877,0.259103,0,0,0,8,1400192.187
22.11,4,15,12,0.851,0.406642,0.488871,0.01839,0,0,0,9,562464.0345
19.97,4,11,10,0.0178,1.956447,-0.021935,0.038761,0,0,0,28,2351004.815
20.82,6,12,0,1.1755,1.375394,-0.148857,0.035289,0,0,0,16,482759.4976
21.69,6,11,6.67,0.007,1.430791,0.049416,0.048364,0,0,0,3,164820.5374
21.36,5,10,5.26,1.4116,0.822355,0.290336,0.075841,0,0,0,1,2765390.11
21.29,6,9,7.69,0.1006,0.778672,-0.017852,0.030481,0,0,0,2,129044.9623
20.47,5,8,4.55,0.0202,0.961959,0.004059,0.017356,0,0,0,7,620303.3715
21.61,4,9,5.56,0.0557,1.190692,0.056062,0.084197,0,0,0,6,1914271.446
23.16,2,10,5,0.916,1.445257,0.119176,0.090562,0,0,0,9,853214.3763
21.41,1,9,5.56,0.307,0.596041,0.550972,0.111314,0,3,0,22,5486322.554
21.14,2,9,5.88,0.1453,1.31988,0.378615,-0.028015,0,0,0,3,770873.2235
22.91,3,9,0,0.0184,1.543985,0.196947,0.168513,2,0,0,2,11501736.96
22.01,2,10,5.56,0.7891,0.317375,0.662277,0.091135,3,0,0,2,805904.2016
20.51,8,9,0,0.1006,0.677525,0.098302,0.151453,0,0,0,6,4875771.413
22.96,8,15,4.17,0.2116,0.52369,0.95183,0.180321,2,0,0,15,622490.7698
21.04,8,9,15.79,0.1531,1.225156,0.126487,0.001234,1,0,0,25,2866788.784
21.63,8,9,5.56,0.1226,0.904023,0.131663,0.198856,0,2,0,3,1079426.361
22.66,8,11,13.64,0.299,1.44514,0.168749,0.07891,0,0,0,2,556707.7088
20.73,8,15,7.41,1.2528,1.095795,0.013338,0.062974,0,0,0,5,1420.398859
22.24,8,7,5.88,0.1814,0.547011,-0.114459,0.16878,2,0,0,7,697249.1216
24.17,10,11,9.52,0.4124,1.057819,0.193736,0.23154,5,0,0,12,12909552.47
20.69,10,11,7.14,1.0003,0.682786,0.039469,0.152795,2,0,0,4,66229.46317
20.53,8,9,11.76,0.803,0.75142,0.279552,0.002613,2,0,0,9,3306783.15
21.46,9,8,4.76,0.232,0.416836,-0.041494,0.022994,0,0,0,3,2012390.08
21.9,9,15,10.71,0.4859,0.853299,0.335908,0.179123,0,0,0,8,2138866.418
21.05,12,9,15.79,0.0688,15.081808,-0.058688,0.012905,0,0,0,1,84744.59152
22.11,12,9,21.43,0.2384,2.393745,-0.045178,0.138785,1,0,0,2,669557.0237
21.23,12,11,5.88,0.0763,1.473783,0.061376,0.051696,0,1,0,1,2143803.997
21.76,9,6,14.29,0.0627,0.695641,-0.047908,0.200699,2,0,0,9,976658.6583
21.56,8,11,11.11,0.7589,0.226574,-0.4965,0.072326,0,0,1,1,328223.8876
22.85,9,10,0,0.3316,1.111461,0.317292,0.15606,1,0,0,4,1044723.729
21.61,8,9,5.88,0.0412,1.156235,-0.044452,0.075749,2,0,0,1,2029386.732
21.88,8,11,0,1.1339,0.790186,-0.218973,0.047677,2,0,0,3,9880512.453
21.27,7,5,15.38,1.1635,0.713143,-0.155405,0.096203,0,0,0,1,2468.779457
22.03,8,9,0,0.2134,1.036691,0.02202,0.085716,0,0,0,4,2167534.583
21.74,8,12,11.54,0.1973,0.600268,0.046964,0.143003,1,0,0,12,39275.20239
22.23,8,12,5,0.979,0.619342,-0.034852,0.075807,0,0,0,2,683897.4282
20.59,8,9,5.56,1.4304,1.232231,0.053623,0.103201,0,0,0,2,944467.6
23.2,7,9,0,0.0644,1.39115,0.070343,0.085113,0,0,0,9,9993148.032
22.23,7,9,5,0.2379,0.592481,0.009135,0.035328,0,0,0,7,1028447.574
21.67,3,9,11.11,0.22,1.886165,-0.059185,0.028111,0,0,0,10,521415.3087
21.34,8,13,3.57,0.6169,3.161597,0.072653,0.027246,0,0,0,9,629139.1657
24.23,6,15,4.17,1.1539,0.544595,0.413103,0.133659,3,0,0,27,10326558.26
21.9,6,6,0,1.1698,0.553592,0.644694,0.114109,0,0,0,6,1977751.643
22.74,5,15,12,0.851,0.683063,0.892904,0.017577,4,0,0,6,644207.8883
20.01,5,11,10,0.0155,2.254111,0.043039,0.143443,0,0,0,36,1917430.024
20.88,7,13,4.35,1.1755,0.813085,0.054713,0.087491,0,0,0,17,624279.1143
21.48,7,13,6.9,0.0163,0.872469,-0.192317,0.18878,0,0,0,2,212295.0778
21.53,6,10,5,1.4116,0.771687,0.188776,0.112207,2,0,0,3,2231114.394
21.28,7,9,7.69,0.1025,0.867807,-0.004577,0.030295,1,0,0,0,153872.9732
20.6,6,11,4.76,0.0301,0.965481,0.136944,0.052538,2,0,0,8,432349.6559
21.7,5,8,0,0.1428,0.995581,0.093472,0.061902,0,0,0,9,2266438.208
23.3,3,11,4.76,0.9382,1.89551,0.154048,0.1903,1,0,0,8,1260098.03
21.99,2,9,5.56,0.3071,0.802562,0.202174,0.13236,0,2,0,24,5011752.426
21.27,1,9,11.11,0.1293,1.294637,0.341814,0.096203,2,0,0,4,2101525.853
21.41,3,9,5.56,0.1399,1.37822,0.306232,-0.083564,2,0,0,1,1039460.405
23.19,4,9,0,0.0102,0.860929,0.312769,0.070178,4,0,0,0,10159631.26
22.05,3,11,5.26,0.6462,0.323462,0.039263,0.108621,2,0,0,1,1087528.337
19.87,9,8,16.67,0.1006,0.256104,-0.381272,-0.066621,0,0,0,8,3320676.86
22.95,9,14,4.55,0.2116,0.385122,-0.005571,0.152547,0,0,0,18,700497.3414
20.98,9,9,15,0.1533,1.032446,-0.057675,0.049392,2,0,0,19,2353178.928
21.78,9,9,4.55,0.746,0.824152,0.160328,0.088201,0,2,0,4,1071589.824
22.91,9,11,8.7,0.299,1.520827,0.28788,-0.026008,5,0,0,3,628916.1268
20.76,9,15,7.41,1.2528,1.056212,0.023861,0.093476,2,0,0,4,2035.482806
22.15,9,7,11.76,0.0966,0.387244,-0.086356,0.18097,0,0,0,8,759479.6064
24.38,11,10,11.11,0.4171,1.042656,0.235757,0.196145,7,1,0,14,10967087.45
20.71,11,11,7.14,1.0148,0.728962,0.020405,0.032858,4,0,0,5,76396.31384
20.53,9,9,12.5,0.803,0.863889,-0.000444,0.077998,0,0,0,6,2620921.405
21.75,1,14,4.35,0.7947,1.522878,0.104474,0.087699,10,0,0,8,1019838.632
22.08,1,11,28.57,1.8474,1.169624,0.578426,0.089441,0,0,0,0,806528.3908
21.27,1,9,10.53,0.0535,10.335106,-0.034644,0.096203,0,0,0,12,800328.8479
21.36,7,8,5,0.2726,0.359686,-0.121066,0.089038,0,0,0,2,2784620.274
22.41,10,14,17.24,0.5798,1.218381,0.661568,0.201055,0,0,0,7,3213056.271
22,13,8,0,0.0836,0.783346,1.592383,0.017656,0,0,1,0,92660.54898
22.35,13,9,13.33,0.2651,0.680643,0.270795,0.150243,1,0,0,4,679012.6273
21.2,13,10,12.5,0.0913,1.6026,-0.030396,0.144162,0,1,0,2,3074896.878
21.84,10,9,31.25,0.6462,0.809099,0.088935,0.268911,0,0,0,9,1591605.255
21.6,9,11,11.11,0.7589,2.489387,-0.987331,0.044317,0,0,0,3,380144.6762
23.07,10,9,0,0.1279,1.031624,0.24665,0.193299,2,0,0,17,1449767.981
21.64,9,7,0,0.3175,0.695788,0.033376,0.070414,4,0,0,2,2632670.814
21.81,9,11,0,1.0561,1.012146,-0.067652,0.167871,3,0,0,13,16484112.36
21.36,7,6,15.38,1.1787,0.404674,-0.296161,0.089038,0,0,0,4,2527.163904
22.03,9,9,0,0.2201,0.835962,-0.003305,0.095302,2,0,0,1,3217887.127
21.96,9,12,11.54,0.2479,0.568064,0.248908,0.132683,0,0,0,12,59408.14613
22.74,9,12,5.26,0.8151,0.279598,0.659815,0.18231,0,0,0,2,750029.998
20.66,9,8,5.26,1.5216,1.230959,0.070229,-0.10103,0,0,0,2,518926.8533
24.43,8,9,0,0.0896,0.963605,2.446674,0.169142,0,0,1,23,17562329.98
21.9,8,7,5.88,0.3396,0.753144,-0.276806,0.044107,2,0,0,7,1529223.678
21.68,4,9,11.11,0.1426,1.951267,0.014372,0.066809,2,0,0,4,687869.1666
21.5,9,13,6.9,0.6209,1.002201,0.177066,0.071266,0,0,0,8,694293.3128
24.35,7,15,4,1.0337,0.55127,0.129968,0.098521,4,0,0,39,17247685.27
22.48,7,6,0,1.175,0.847236,0.7933,0.077778,1,0,0,3,2437218.752
22.94,6,15,11.54,0.8507,0.431684,0.218779,0.061025,2,0,0,8,729768.8731
20,6,11,10,0.679,3.193321,-0.004497,-0.001912,0,0,0,37,2729599.358
21.45,8,13,4.35,1.1806,0.535924,0.773687,0.134747,0,0,0,13,670751.316
21.5,8,13,6.25,0.0116,1.063586,0.023612,0.035694,0,0,0,1,174553.4939
21.61,7,13,4.55,1.6583,0.759631,0.082381,0.108044,0,2,0,5,3208165.066
21.3,8,9,7.69,0.1058,0.540614,0.014241,0.093298,0,0,0,2,138879.1913
20.55,7,11,4.55,0.0698,0.730726,-0.047521,0.105164,4,0,1,17,584171.2235
21.84,6,9,6.25,0.1558,0.759195,0.14909,0.01445,0,0,0,15,4182710.606
23.65,4,10,9.09,0.8967,2.414512,0.427544,0.167733,2,0,0,5,1942281.721
21.98,3,9,5.56,0.308,0.826266,-0.012326,0.005863,0,0,0,11,4795788.389
21.14,2,8,21.05,0.1448,1.060702,0.170512,-0.01525,1,0,0,6,2887914.304
21.56,4,9,11.11,0.1444,1.281953,0.16251,0.131756,0,0,0,2,1473319.603
23.36,5,9,0,0.0214,0.699477,0.195231,0.159598,5,0,0,2,16866302.14
21.98,4,9,7.14,0.6859,0.527074,-0.067355,0.012368,3,0,0,4,1623904.948
21.36,7,9,6.67,0.1151,0.049681,-0.132912,0.089038,0,0,0,8,4734956.485
22.99,10,15,4.55,0.3243,0.402692,0.044356,0.095172,0,0,0,20,737809.411
21.05,10,9,25,0.1581,1.027246,0.066226,0.038719,4,1,0,35,3318510.364
21.87,10,9,4.17,1.0089,0.77875,0.098104,0.05718,2,0,0,8,575878.1667
23.02,10,11,9.09,0.2948,1.194172,0.11473,0.069513,0,0,0,5,702293.9908
20.85,10,14,15.38,1.6888,0.953062,0.092009,0.05169,4,0,0,2,2300.118134
22.06,10,7,11.76,0.0604,0.307739,-0.083754,0.205072,6,0,0,6,820025.326
24.73,12,10,10.53,0.4509,1.012949,0.410626,0.13588,7,0,0,11,17259757.06
20.94,12,7,0,0.2176,0.645265,0.26043,0.154982,2,0,0,7,87372.33191
20.4,10,7,0,0.8033,0.564558,-0.113983,0.083861,0,0,0,8,3348385.009
21.89,2,15,4.17,0.7947,1.451229,0.423545,-0.033367,15,1,0,12,1510158.422
21.47,2,10,30.43,1.8577,1.249171,0.034837,0.051264,0,0,0,0,751362.0762
19.59,2,9,10,0.055,8.534633,0.025199,0.097206,0,0,0,9,1187910.502
21.52,8,8,5,0.6372,0.363539,-0.013525,0.09582,0,0,0,2,3288635.277
22.9,11,15,21.43,0.6969,0.735686,0.611332,0.138024,3,0,0,8,4149304.173
23.05,14,9,13.33,0.2241,0.808275,1.019966,0.050362,4,0,0,2,907474.2428
21.28,14,10,11.76,0.0794,1.584058,0.071145,0.167157,0,1,0,1,3792653.572
21.96,11,9,31.25,0.641,0.762508,0.116473,0.149163,0,0,0,5,2485695.866
23.71,11,11,0,0.033,0.941596,0.20931,0.005581,2,0,0,7,2037691.845
21.69,10,9,0,0.3914,0.718545,0.037928,0.07498,0,0,0,1,4387802.741
21.96,10,11,0,1.2007,1.194777,0.162875,0.048912,12,1,0,19,21885293.88
21.52,8,6,23.08,1.2049,0.322535,-0.163209,0.09582,0,0,0,2,8300.741758
22.07,10,9,0,0.2446,0.783619,0.048571,0.101131,0,0,0,3,4043909.608
22.16,10,13,4.17,0.5919,0.826126,0.214312,0.143445,2,0,0,14,74417.79967
22.95,10,12,5.26,0.8408,0.531117,0.22877,-0.012119,8,0,0,1,891200.9855
24.78,9,10,0,0.035,1.001522,0.373358,0.063688,18,0,0,15,23060236.06
21.94,9,9,0,0.3777,0.853289,0.036479,0.005966,0,0,0,2,2100541.135
21.94,5,9,10.53,0.1013,1.10181,0.273648,0.121233,4,0,0,4,916253.0822
21.54,10,9,10.71,0.0193,0.896868,0.04223,0.036703,2,0,0,5,847593.7753
24.6,8,15,4,1.0166,0.894004,0.274187,0.085824,3,3,0,34,23207480.96
23.15,8,6,0,1.0821,0.510283,0.283203,0.1488,4,0,0,0,2595974.507
23.19,7,15,0,0.5571,0.692991,0.28285,0.068299,0,0,0,8,908027.29
20.08,7,9,11.11,0.6718,2.666178,0.042432,0.079584,0,0,0,21,3477746.816
20.94,9,9,33.33,0.0509,0.511628,-0.002225,0.025133,4,0,0,17,791359.1538
21.52,1,9,11.76,0.838,2.109265,0.140343,0.09582,1,0,0,5,3782650.51
21.52,1,9,23.53,0.2135,1.081994,0.196053,0.09582,1,0,0,8,3971351.659
21.52,1,9,4.76,0.0623,1.651155,0.315091,0.09582,0,0,0,4,5235085.828
21.52,8,9,0,0.2416,1.98092,0.16247,0.09582,0,0,0,3,679549.1026
21.88,9,12,2.86,0.0526,1.239551,0.451027,0.191314,3,0,0,2,285499.7775
21.76,8,13,4.76,1.5516,0.661378,0.12468,0.141745,2,0,0,4,4031266.214
20.74,8,11,4.76,0.0436,0.835542,0.16169,0.019586,5,0,0,7,644844.6481
21.94,7,9,5.26,0.079,0.766311,0.098103,0.08159,0,0,0,13,5854944.175
22.93,15,9,20,0.201,0.723361,-0.116032,0.046645,27,0,0,6,1104903.098
24.13,5,11,5.26,0.9535,1.60047,0.462438,0.077644,4,0,0,5,2212330.908
21.38,3,9,10.53,0.3138,1.299089,0.266079,0.228645,5,0,0,4,3616465.035
21.86,5,9,11.11,0.1688,1.219902,0.348227,-0.246394,2,0,0,1,2036152.465
23.79,6,9,0,0.1837,0.916575,0.51749,0.061425,6,0,0,6,21974166.36
22.42,5,9,7.14,0.0735,0.711099,0.547438,0.155961,0,0,0,6,2370581.33
21.52,8,9,14.29,0.1946,1.29863,-1,0.09582,0,0,0,6,11460580.47
23.17,11,11,4.35,0.2163,0.339902,0.166129,0.047582,5,0,0,2,894273.478
20.91,11,9,23.81,0.0611,0.654113,-0.128238,0.008484,4,0,0,41,3947595.216
23.21,11,11,9.09,0.2948,0.781777,0.205783,0.0877,5,0,0,4,922421.8517
20.88,11,14,8,1.3737,1.113081,0.024112,0.064981,1,0,1,10,2249.49543
21.91,11,7,0,0.1196,0.393099,-0.126016,0.113585,8,0,0,3,1016182.959
24.99,13,10,10.53,0.4674,0.906011,0.295931,0.066087,7,0,0,17,22687948.28
22.34,13,7,9.09,0.0259,1.258747,0.477117,0.036925,0,0,0,7,493.5369893
20.44,11,9,0,0.5722,0.600135,-0.00859,0.051347,0,0,0,4,5231365.692
22.57,3,15,4,0.4807,1.059085,0.965583,0.023692,10,1,0,14,2019712.023
21.51,3,10,21.05,1.8577,1.038385,0.039134,0.082949,0,0,0,1,1030596.681
19.88,3,9,10,0.071,3.819854,0.328204,0.036597,0,0,0,2,1847012.831
22.46,6,9,20,0.2643,0.348481,0.19929,0.002371,5,0,0,7,1064654.775
22.63,11,11,8.33,0.064,0.754005,-0.057606,0.050352,2,0,0,4,1266068.61
23.29,8,9,0,0.5408,0.585493,0.099891,0.01586,8,0,0,10,1007858.441
20.82,10,9,22.22,0.0435,0.412355,-0.106527,-0.04575,3,0,0,19,653775.1351
22.47,15,9,0,0.0972,0.684851,0.184165,0.015161,0,0,0,6,1186159.284
22.27,10,11,3.03,0.0224,0.947518,0.43377,0.211654,2,0,0,1,659771.0531
22.12,12,9,25,0.5259,1.158088,0.17709,0.151939,11,1,0,6,2955146.514
23.68,12,11,0,0.0235,0.876974,-0.023991,0.14438,5,0,0,5,2795439.185
23.54,12,13,4.55,0.1845,0.607468,0.14684,0.066743,17,0,0,14,1235089.571
21.95,11,11,0,1.1255,1.099365,-0.012199,0.103684,9,0,0,12,21912070.8
23.28,12,11,4.55,0.2771,0.707911,0.077995,0.14273,10,0,0,10,995311.4145
21.84,11,7,26.67,0.5399,1.165526,0.154039,0.018105,13,0,0,11,736612.7331
21.8,12,7,13.33,0.0674,0.453941,-0.106428,0.109154,6,0,0,3,1178782.838
21.91,14,7,9.09,0.0846,0.677795,-0.345513,0.019992,5,0,0,6,576.219649
21.57,4,10,21.05,1.8577,1.144245,0.065437,0.195798,3,0,0,2,1384267.451
20.04,11,9,0,1.1786,4.154566,-0.464322,0.085526,2,0,0,5,684678.4075
24.9,10,11,0,0.04,1.008751,0.12663,0.061085,21,1,0,15,23330269.69
21.88,10,9,0,0.2437,0.591254,-0.051651,0.040266,20,0,0,3,2589809.027
21.58,8,9,7.14,0.6372,0.324242,-0.267985,0.092401,0,0,0,2,3115438.816
24.65,9,15,0,1.0932,0.595316,0.046231,0.136988,6,2,0,25,23320006.48
23.46,9,9,0,1.1133,0.471496,0.344298,0.191122,4,0,0,0,3355721.763
23.15,12,11,22.58,0.8327,0.542864,0.286564,0.071728,5,0,0,11,4254493.143
21.44,15,10,11.76,0.1763,1.695663,0.177381,0.202676,4,1,0,7,4839697.798
22.39,11,9,12.5,0.1879,0.615451,0.262796,0.066565,1,0,0,1,4612958.882
22.13,11,9,0,0.2459,0.781197,0.062356,0.0545,0,0,0,7,4485615.546
22.19,11,13,4,0.5671,0.469866,0.033421,0.050163,4,1,0,23,72272.68243
22.49,1,7,29.41,0.0949,2.534629,-0.207023,0.103374,17,0,1,6,2670966.701
19.98,8,9,11.11,0.667,3.073566,-0.078337,0.103155,0,0,0,35,3706768.043
19.71,2,9,12.5,0.814,1.772488,-0.0625,-0.122771,1,0,0,7,4070039.67
21.29,2,9,22.22,0.0976,0.77574,0.141513,0.278857,3,0,0,22,4171229.772
20.04,2,11,4.55,0.0509,1.188754,0.164005,0.036571,10,0,0,9,5161731.258
21.58,1,9,7.14,0.2201,1.621655,0.280441,0.092401,0,0,0,7,614775.9072
21.58,1,9,11.76,0.1307,0.838799,0.040264,0.092401,6,2,0,6,3853757.094
21.58,1,9,5.26,0.9482,0.710914,0.043009,0.092401,4,1,0,19,3325829.69
21.4,10,9,5.26,0.0525,0.652276,0.127768,0.043143,2,1,2,6,250891.2286
21.83,9,13,4.35,1.0082,0.776736,0.075264,0.194097,9,0,0,6,4905846.554
20.72,9,11,4.35,0.033,1.027458,-0.015863,0.068775,2,0,0,12,583176.4494
24.25,6,11,4.55,0.9501,2.270527,-0.022653,0.17885,16,0,0,12,2990384.463
22.05,8,8,9.09,0.065,0.706079,0.116818,0.071459,18,0,0,22,6929089.611
22.39,5,9,7.69,0.16,1.341314,0.090799,0.012921,23,0,0,12,8153243.392
21.88,6,9,10.53,0.1347,1.178863,0.015851,0.098332,6,0,0,2,2738716.322
24.03,7,8,0,0.0967,0.904558,0.165209,0.029679,20,0,0,15,22138495.14
22.82,6,9,7.14,0.0683,0.410554,0.497326,0.17337,7,0,0,3,2949077.015
21.66,4,9,15,0.0565,1.134387,0.329502,-0.025142,6,0,0,2,3764318.363
20.96,12,9,22.73,0.0678,0.632374,0.050793,0.050232,8,0,0,39,4455943.873
22.45,12,9,4,0.961,0.664912,0.371125,-0.006326,2,1,0,3,644820.4368
20.88,12,15,4,1.2468,0.815705,0.001456,-0.013384,20,0,0,12,10205.81086
20.5,12,8,5,0.4639,0.595995,0.058888,0.07749,0,0,0,4,5321537.283
24.92,14,10,10,0.4704,1.046798,-0.070037,0.117929,40,0,0,8,22891395.33
19.83,4,9,11.11,0.0971,6.740121,-0.050836,0.055231,2,0,0,3,4183523.594
22.3,14,9,0,0.1038,0.832097,0.419494,0.127271,3,0,0,5,133858.5497
20.78,10,6,23.08,0.6377,0.991636,0.523647,-0.009629,0,0,0,3,634081.3859
20.66,10,9,5.26,1.4755,1.429684,0.002613,-0.049062,0,0,0,5,526025.3962
22.31,4,13,4,0.4685,1.282591,-0.228688,0.131501,15,1,0,12,2794235.268
21.28,9,4,7.14,0.0889,0.545139,-0.018643,0.044373,1,0,0,3,222549.9916
22.3,4,9,5.56,0.2744,1.611456,0.311505,-0.036124,0,0,0,7,6432696.682
22.13,11,9,4,1.2968,1.416855,0.286151,0.046762,2,1,0,7,557070.1921
21.59,8,8,6.67,0.6376,0.372669,0.030475,0.07046,0,0,0,6,4026722.678
23.33,13,10,32,0.608,0.799568,0.191788,0.067735,4,0,0,27,3193389.568
22.57,16,9,0,0.0847,0.784094,0.101868,-0.02422,0,0,0,6,562620.5802
23.15,16,8,12.5,0.1826,0.637935,0.242539,0.094646,21,0,0,11,1083740.895
21.44,16,10,11.11,0.1254,2.331805,-0.00508,0.091859,0,1,0,5,3109836.996
22.09,13,8,18.75,0.5662,1.304145,-0.030461,0.180373,9,0,0,8,2167061.251
23.9,13,10,0,0.0473,0.804519,0.238651,0.031742,6,0,0,10,2064458.45
22.41,12,9,14.29,0.3019,0.717578,0.024678,0.053516,3,0,0,3,3234760.214
22.05,12,11,0,1.179,1.097707,0.113335,0.02763,0,1,0,12,15399632.25
21.59,8,6,25,1.1066,1.602279,-1,0.07046,2,0,0,6,34784.84085
20.72,12,7,26.67,0.5866,1.322372,-0.190601,0.10674,3,0,0,4,408939.2675
22.04,12,9,10.53,0.2414,0.804625,-0.099732,-0.013283,2,0,0,11,3091303.356
22.25,12,13,4,0.4854,0.515762,0.064544,0.014709,2,0,0,12,67769.34691
23.15,12,12,10,0.7381,0.287391,0.081778,0.135088,6,0,0,4,1070896.032
20.08,12,9,0,1.0315,4.052758,0.041748,0.150248,2,0,0,1,419252.9073
24.84,11,11,0,0.0595,1.001858,-0.054818,0.05631,36,2,0,54,15338944.3
21.54,11,7,0,0.304,0.316735,-0.29149,-0.137632,12,0,0,5,1902876.908
