 Size,ListAge,Board,Female,Balance,Liquid,AssetGrowth,Cashflow,StrategyTarget,Management,AdvocacyTrain,Technology,CEP
22.65,9,9,0,0.0673,0.50223,0.207781,0.044686,3,0,0,5,18512831.84
22.86,8,11,6.25,0.0716,1.110372,0.177276,0.055666,2,0,0,65,16095622.74
21.93,6,9,0,0.0548,3.482164,0.0944,0.204201,6,0,0,4,17255190.55
22.95,6,9,5.88,0.0474,1.180829,0.106675,-0.006867,12,0,0,5,16176361.67
22.77,6,7,20,0.0947,0.964165,0.101296,0.180448,4,0,0,6,16800169.84
22.24,6,9,11.76,0.3619,0.808962,-0.035661,0.114493,1,0,0,15,16397949.3
23.36,5,9,0,0.0214,0.699477,0.195231,0.159598,5,0,0,2,16866302.14
22.79,4,11,11.76,0.1009,0.484954,0.439734,0.016851,4,0,0,19,16711584.45
21.14,10,11,15.79,0.4387,0.712363,-0.013385,0.103518,0,0,0,6,710227.1658
24.73,12,10,10.53,0.4509,1.012949,0.410626,0.13588,7,0,0,11,17259757.06
22.25,10,11,0,0.7757,0.898435,-0.014113,0.071426,4,0,0,4,1225647.719
23.85,11,9,0,0.1065,0.986402,0.123136,0.046546,1,0,0,9,7247040.089
23.47,9,9,4,1.7998,2.509165,0.013236,0.073904,0,0,0,5,2607655.183
21.96,10,11,0,1.2007,1.194777,0.162875,0.048912,12,1,0,19,21885293.88
24.3,10,9,11.11,0.1775,1.034369,0.235261,0.049295,6,0,0,5,22743013.91
23.55,10,11,0,0.1111,1.020475,0.360942,0.011054,5,0,0,43,22804783.53
24.1,9,7,5.88,0.0463,1.155958,0.080683,0.101064,4,0,0,7,23898335.53
24.78,9,10,0,0.035,1.001522,0.373358,0.063688,18,0,0,15,23060236.06
25.19,10,14,10,0.2406,1.507635,0.486443,0.135411,9,0,0,7,27254839.2
24.6,8,15,4,1.0166,0.894004,0.274187,0.085824,3,3,0,34,23207480.96
23.63,8,11,5.26,0.086,1.123527,0.069045,0.078758,3,0,0,6,21351628.62
22.03,8,11,0,0.0654,0.635002,0.000278,-0.013626,0,0,0,6,2438958.384
23.47,9,7,9.09,0.0937,1.139677,0.377293,0.073904,5,0,0,15,22405533.15
24.24,6,17,4.17,0.0141,0.747077,1.445065,0.267874,4,0,0,4,22874008.67
25.96,7,11,16,0.0269,1.009734,0.142491,0.11833,6,2,0,4,23617558.26
22.94,10,9,0,0.164,0.638752,0.334001,0.090696,0,0,0,3,24667333.29
22.91,9,11,11.76,0.037,1.049343,0.050594,0.051087,13,0,0,95,21495700.81
22.03,7,8,0,0.0421,3.35601,0.090964,0.057158,8,0,0,9,22625999
23.11,7,9,5.88,0.165,1.13142,0.167774,0.127379,14,0,0,8,21986511.94
22.98,7,7,6.67,0.1089,1.11436,0.252012,0.252602,3,0,0,1,22536162.94
22.28,7,17,7.41,0.299,0.818273,0.025744,0.108429,2,0,0,14,21649359.75
23.79,6,9,0,0.1837,0.916575,0.51749,0.061425,6,0,0,6,21974166.36
23.06,5,11,11.76,0.2024,1.016297,0.310049,-0.222231,6,0,0,19,22837415.98
21.21,11,11,22.22,0.3898,0.699684,0.060935,0.11802,0,0,0,7,778043.2384
24.99,13,10,10.53,0.4674,0.906011,0.295931,0.066087,7,0,0,17,22687948.28
22.22,11,12,0,0.7859,1.035363,-0.039135,-0.003993,0,0,0,1,1212987.32
23.47,9,15,7.69,0.0126,1.120639,0.590464,0.073904,0,0,0,5,22942707.57
23.47,9,8,25,0.6374,1.23255,0.23946,0.073904,10,1,0,4,23284948.68
23.96,12,9,0,0.365,1.031912,0.110325,0.036167,15,1,0,21,7041765.998
23.61,9,9,7.41,1.7427,5.326902,-0.054809,0.076279,0,0,0,4,1144320.743
21.95,11,11,0,1.1255,1.099365,-0.012199,0.103684,9,0,0,12,21912070.8
24.45,11,9,10.53,0.1428,0.986665,0.16582,0.091253,14,1,0,14,22652563.01
23.57,11,11,0,0.0937,0.672486,0.026297,0.033847,19,0,0,67,20820092.71
24.21,10,7,7.69,0.0447,0.896259,0.114661,0.146224,19,1,0,7,23553503.5
24.9,10,11,0,0.04,1.008751,0.12663,0.061085,21,1,0,15,23330269.69
25.25,11,13,10,0.2434,0.936688,0.062178,0.137562,13,0,0,9,25016479.66
24.65,9,15,0,1.0932,0.595316,0.046231,0.136988,6,2,0,25,23320006.48
23.58,9,11,0,0.0761,1.015179,-0.044768,0.003378,12,0,0,11,22181656.95
23.61,8,11,0,0.0703,0.673151,-0.022381,0.076279,0,0,0,5,2283178.904
23.61,1,7,6.67,0.0938,0.887235,0.098698,0.076279,27,0,0,25,21613332.43
24.51,7,13,3.57,0.0288,0.910689,0.305812,0.025699,14,0,0,13,22936623.45
26.02,8,11,13.33,0.023,0.815623,-0.009836,0.08041,23,0,0,8,23838066.79
23.05,11,9,0,0.1065,0.542287,0.12256,0.04583,11,1,0,1,25328989.76
22.9,10,9,10.53,0.042,1.030773,-0.006256,0.131802,39,1,0,103,21771890.89
22.57,8,9,0,0.1541,0.902266,0.462812,0.129319,11,0,0,4,23818876.44
23.14,8,9,4,0.0903,1.097693,0.025634,0.045412,19,1,0,17,21894677.2
23.02,8,6,10,0.0678,1.1142,0.04029,0.232982,6,0,0,7,22039703.15
22.28,8,17,7.14,0.3087,0.835102,-0.001179,0.082108,2,0,0,22,22648178.3
24.03,7,8,0,0.0967,0.904558,0.165209,0.029679,20,0,0,15,22138495.14
23.22,6,11,10.53,0.1342,0.709616,0.176252,-0.016603,13,0,0,13,23106234.51
21.13,12,12,20,0.4456,0.670085,-0.073338,-0.036496,2,0,0,5,652844.9822
24.92,14,10,10,0.4704,1.046798,-0.070037,0.117929,40,0,0,8,22891395.33
22.16,12,12,0,0.74,0.742237,-0.054106,0.059868,11,0,0,6,1061158.625
23.61,1,15,6.67,0.0108,0.776702,-0.001592,0.076279,8,0,0,13,22238111.54
23.61,1,9,16.67,0.6427,1.323437,0.132207,0.076279,13,0,0,6,24933499.77
24.75,13,9,0,0.9474,0.570327,0.023257,0.013178,11,0,0,15,5428771.145
23.67,10,9,7.69,1.2429,53.450092,0.010015,0.035624,0,0,0,4,4291450.761
22.05,12,11,0,1.179,1.097707,0.113335,0.02763,0,1,0,12,15399632.25
25.36,12,9,10.53,0.1207,0.815904,0.148498,0.046635,29,0,0,9,14868980.29
23.63,12,11,5,0.2219,0.580411,0.061319,0.11928,11,0,0,57,14799390.39
24.27,11,6,7.69,0.038,0.82382,0.064157,0.109677,34,0,1,16,14679066.88
24.84,11,11,0,0.0595,1.001858,-0.054818,0.05631,36,2,0,54,15338944.3
25.34,12,9,6.67,0.2387,0.684673,0.095494,0.049347,6,0,0,5,15356161.5
24.89,10,15,0,1.0861,0.538442,0.270299,0.09153,8,0,0,30,15046065.27
23.64,10,11,0,0.0824,0.973871,0.063342,0.077904,10,0,0,8,14535410.68
22.73,2,7,6.25,0.104,0.765218,0.050532,0.018807,23,0,0,19,14422236.94
24.48,8,13,4.55,0.0149,1.128286,-0.021805,0.064825,18,0,0,10,13868226.87
26.03,9,10,13.04,0.0257,0.744695,0.005608,0.119953,10,0,0,16,15405018.7
23.07,12,9,5.56,0.1504,0.50159,0.020453,0.01743,16,7,0,30,16477305.81
22.78,11,12,13.64,0.0762,1.14686,-0.108318,0.070362,23,1,0,108,14600964.4
22.65,9,9,0,0.1042,0.968622,0.081942,0.003655,8,0,0,3,15468860.72
23.26,9,9,0,0.1091,1.066029,0.131913,0.05496,22,5,0,28,14446473.95
23.98,9,16,8.33,0.0174,0.729475,-0.055442,0.052793,12,0,0,2,15434011.56
22.41,9,17,6.45,0.3632,0.880074,0.146908,-0.065185,2,0,0,17,15200909.01
22.59,6,10,3.85,0.4943,0.632827,-0.012941,-0.083365,14,2,1,29,14843588.09
24.01,8,9,0,0.0464,0.944834,-0.011687,0.016496,59,7,0,49,15020903.58
23.26,7,9,10,0.1163,0.62601,0.037508,0.004617,14,0,0,12,15112632.55
21.3,13,11,19.05,0.4263,0.85065,0.181882,0.07082,1,0,0,16,311046.5348
24.94,15,9,11.76,0.4872,1.121239,0.027811,0.10082,31,6,1,17,14733866.03
22.16,13,9,4.17,0.7514,0.746761,0.000794,-0.112827,10,0,0,2,984308.8369
23.43,2,15,3.57,0.0181,0.787535,0.087999,0.065761,5,3,0,12,15017204.86
23.49,2,9,14.29,0.6508,1.101584,0.285191,-0.065182,36,7,3,20,15680791.13
23.77,10,11,5.56,0.9109,0.515987,0.065941,0.029281,12,0,0,20,7554732.086
23.77,10,9,7.69,1.1453,29.712907,0.056544,0.029281,0,0,0,3,11620547.52
22.24,13,10,5.56,1.2013,1.243086,0.199167,0.102131,6,1,0,12,19098991.79
25.38,13,11,0,0.7666,0.788538,0.021459,0.01702,29,0,0,17,18462306.19
23.86,13,11,5.56,0.0562,0.763201,0.259435,0.021568,16,0,0,51,17899540.49
24.3,12,7,13.33,0.0564,0.951815,0.030155,0.074278,23,3,0,14,19217904.17
24.88,12,11,0,0.0338,1.033276,0.033414,0.068432,32,1,0,36,18814091.21
25.38,13,8,7.14,0.2355,0.85011,0.040867,0.089378,10,0,0,3,19162511.63
25.04,11,12,0,1.1866,0.547233,0.161002,-0.04487,6,0,0,42,17398545.64
23.59,10,10,0,0.0218,1.073314,-0.051781,0.020971,6,0,0,5,17738628.53
22.76,3,7,4.55,0.0527,0.760336,0.028366,0.063325,27,0,0,29,17864794.42
23.77,1,11,13.64,0.6515,2.483303,-0.035813,0.029281,0,0,0,5,2444721.118
24.46,9,13,12.5,0.0273,1.036753,-0.021076,0.05208,8,2,0,3,18026357.1
26.1,10,10,20.83,0.0277,0.941079,0.074188,0.093742,100,26,2,49,19489830.07
23.77,6,9,13.33,0.0102,0.592077,0.131132,0.029281,26,1,0,36,17928708.7
23.21,13,9,5.56,0.0886,0.474224,0.142887,0.01422,26,2,0,29,21298969.26
22.91,12,11,11.76,0.0287,1.153199,0.137843,-0.002832,24,1,0,24,18140711.51
22.81,10,9,0,0.0598,0.98072,0.176863,0.081958,4,1,0,3,19155960.03
24.28,10,9,0,0.4987,0.83716,0.186416,0.014921,29,5,0,19,18910916.34
24.14,10,15,10.71,0.0135,0.883792,0.167915,0.033448,12,0,0,5,19256080.81
22.58,10,17,7.14,0.3217,0.879133,0.180687,0.026703,2,0,0,14,18573401.76
22.74,7,10,9.37,0.4898,0.673674,0.158719,0.044007,9,4,1,29,18827714.37
24.17,9,9,0,0.0126,1.079318,0.170681,-0.034232,56,18,4,42,18307131.55
23.22,8,9,6.67,0.0691,0.585067,-0.033234,0.069904,7,0,0,12,18999475.1
21.47,14,12,20,0.491,1.035238,0.183717,-0.032304,0,0,0,12,695295.5299
24.97,16,9,11.76,0.4837,1.046257,0.031196,0.005884,26,0,0,12,18211072.47
22.2,10,11,4.76,0.7035,0.804353,0.036626,0.045619,5,0,0,2,1182267.166
23.64,3,15,3.23,0.0093,0.890337,0.238697,0.037465,9,2,0,11,18235511.83
23.84,3,9,15.79,0.6401,1.181645,0.400187,-0.130784,26,0,2,10,18585370.73
24.17,15,11,5.26,0.9158,0.611698,-0.547402,0.084827,14,0,0,15,3818264.413
22.27,14,11,8,1.2037,1.188281,0.036221,0.123982,8,5,0,20,8258119.642
25.67,14,11,0,0.5388,0.604029,0.044822,0.133992,41,0,0,22,8230047.686
23.92,14,11,5,0.0452,0.562817,0.05464,0.1721,52,0,0,64,7651578.86
24.44,13,7,13.33,0.0459,0.929643,0.144617,0.037173,16,0,0,13,8269270.477
24.91,13,11,0,0.0367,1.004711,0.034708,0.092509,42,1,0,35,8272316.469
25.36,14,8,6.67,0.2292,0.770279,-0.020226,0.044361,11,0,0,4,7915151.239
25.18,12,15,0,0.8753,0.607697,0.150615,0.057461,13,0,0,32,7833093.179
23.91,12,11,0,0.0221,0.89603,-0.060276,0.05844,1,0,0,1,7544033.728
23.91,5,7,20,0.1536,0.834342,-0.122099,0.05844,0,0,0,10,8309720.365
22.92,4,7,5.56,0.06,0.940984,0.179724,0.067452,38,3,0,36,7927679.323
21.65,2,9,16.67,0.6615,1.580895,0.293948,-0.042583,2,0,0,5,1254914.36
23.91,1,9,5.26,0.8306,4.964385,-0.162814,0.05844,2,0,0,6,1252532.572
24.63,10,14,13.64,0.0503,0.967364,0.172871,0.067768,7,1,0,3,8122955.129
26.17,11,9,20.83,0.0188,0.801656,0.069584,0.056197,30,1,0,14,8288581.634
24.13,7,9,6.67,0.0227,0.36065,-0.083624,0.144527,18,1,0,27,8212302.29
23.32,14,9,5.88,0.1157,0.414247,0.117895,0.060337,24,1,0,14,9527091.095
22.93,13,11,11.11,0.0383,1.726601,0.012957,-0.045966,27,1,0,16,7962988.786
23.14,11,9,0,0.1366,1.090399,0.371726,0.012357,4,1,0,7,8114973.8
24.26,11,9,0,0.492,0.968254,-0.02481,-0.013018,53,4,0,38,8048172.145
24.52,11,14,11.11,0.0106,0.834923,0.467385,0.063612,20,3,0,14,8478654.901
22.78,11,17,6.67,0.3193,0.865282,0.224615,0.048876,4,0,0,34,8579085.335
23.02,8,11,12,0.5115,0.657723,0.319869,0.148289,21,12,1,22,8477317.042
24.22,10,9,0,0.0135,0.94609,0.048322,0.139945,60,16,3,44,8095891.951
23.29,9,9,6.25,0.1082,0.694599,0.068623,0.076108,20,0,0,11,8246628.507
21.96,15,12,15,0.3802,0.990582,0.640732,-0.088685,4,0,0,9,398421.1334
25.12,17,7,6.67,0.4593,1.342595,0.157023,0.014017,31,0,0,11,7879140.225
23.91,15,11,0,0.8193,0.63903,-0.182283,0.05844,10,0,0,3,629179.1505
23.68,4,15,3.57,0.0404,1.081035,0.034726,0.043888,11,4,0,28,7971892.187
24.02,4,8,10.53,0.7079,0.760303,0.193308,0.019909,10,1,0,2,7885640.03
22.17,15,11,10.53,1.0905,1.302094,-0.095124,0.015503,11,4,0,28,7326470.894
25.77,15,11,0,0.5388,0.504071,0.097442,0.03835,16,0,0,23,7320534.68
23.74,15,11,7.69,0.0331,0.36202,-0.158991,0.085845,65,0,0,69,6492588.961
24.37,14,7,11.76,0.0294,0.86228,-0.066563,0.021536,6,3,0,19,7148836.078
24.96,14,11,0,0.0374,0.906884,0.048379,0.10432,25,0,1,37,7254309.8
25.34,15,8,6.25,0.23,0.614014,-0.017002,0.014108,9,0,0,5,6903734.108
24.91,13,11,0,0.8425,0.387875,-0.236492,0.067313,12,0,0,40,6826897.805
23.5,13,10,0,0.05,0.59271,-0.022626,0.019972,7,0,0,2,6634867.053
22.82,6,7,20,0.0976,0.830764,-0.196273,0.115424,14,0,0,23,7051518.748
22.89,5,7,11.11,0.0726,0.802523,-0.029788,-0.001945,27,3,1,33,6844695.766
24.88,11,14,10,0.0286,0.773805,0.282031,0.110392,9,1,0,1,7270658.497
26.09,12,9,20.69,0.0173,0.843775,-0.072447,0.096072,17,0,0,9,7256934.719
24.7,8,9,6.67,0.9687,0.429035,-0.070256,0.054034,24,0,0,26,6741392.158
23.42,15,9,5,0.0732,0.270398,0.110502,-0.013233,30,2,0,18,8166891.048
22.85,14,11,10,0.0358,1.72328,-0.073316,0.032745,22,1,0,12,6842316.558
23.3,12,9,0,0.1176,0.717305,0.167224,0.213796,5,0,0,15,6896719.227
24.26,12,9,0,0.492,0.770259,-0.004696,0.0576,30,3,0,24,6980826.512
24.23,11,9,0,0.212,0.995534,0.0919,0.124351,4,0,0,6,9405016.769
24.55,12,15,10.71,0.0078,0.795024,0.031288,0.011528,19,2,0,46,7350082.216
21.07,11,9,44.44,0.0893,0.653663,0.033257,0.047771,18,0,0,28,1074.593438
23.03,12,17,6.67,0.3421,0.775769,0.284382,-0.008105,6,1,0,17,7670303.937
22.71,9,9,6.25,0.038,1.057433,0.002307,-0.030139,12,0,0,14,7605744.447
23.08,9,11,10.71,0.5192,0.747125,0.062824,0.051388,6,2,0,16,7636319.14
24.2,11,9,0,0.0168,0.621806,-0.022506,0.048775,9,0,0,20,6200963.125
23.39,10,9,6.67,0.0919,0.656169,0.100605,0.017515,24,2,0,11,7223861.33
23.85,12,9,15.79,0.9176,0.782383,-0.370012,0.044482,0,2,0,7,5694663.14
24.13,16,11,10.53,0.096,0.809678,0.033603,0.01024,17,0,0,5,6797523.227
22.22,12,11,14.29,0.5992,1.096261,0.298013,-0.140418,5,0,0,14,399950.3984
25.05,18,6,5.56,0.4596,1.044269,-0.064186,0.068853,16,0,0,6,6859868.106
23.84,5,15,3.85,0.0263,0.862998,0.176089,-0.095588,9,1,0,24,7043360.194
24.16,5,9,10.53,0.7066,0.714484,0.149941,0.19647,9,1,0,2,6736123.979
22.23,16,11,10,1.0798,1.597745,0.048364,0.029463,21,1,0,19,6699502.891
25.84,16,9,0,0.5388,0.552338,0.078264,0.07451,34,13,0,55,6621692.83
23.8,13,11,10,0.0173,0.408293,0.046519,0.044366,46,0,0,37,6270953.239
24.49,15,7,20,0.0239,0.801751,-0.001025,0.062373,18,2,0,39,6472539.93
25.05,15,11,4.55,0.0325,0.717202,0.091335,0.057521,78,36,8,101,6469079.893
23.8,13,9,9.09,0.2375,0.775003,-0.101338,0.044366,31,27,3,43,6819321.578
24.98,14,11,0,0.477,0.463641,0.078498,0.013403,2,0,0,23,6397392.547
23.48,14,11,0,0.0391,0.985915,-0.021522,0.024165,5,0,0,5,6118521.835
22.85,7,7,16.67,0.0715,0.936653,0.028122,-0.002387,22,2,0,23,6382281.917
22.88,6,7,10.53,0.0664,0.748149,-0.017119,0.05859,27,23,0,60,6267462.676
25.2,12,14,9.09,0.1489,0.5277,0.212989,0.098627,13,3,0,7,6584101.65
26.15,13,10,16.67,0.0124,0.824825,0.026225,0.054739,64,56,4,94,6692951.913
24.67,9,8,4.35,0.9664,0.383915,-0.030945,0.059802,28,5,0,55,6372800.083
23.58,16,9,0,0.0627,0.248897,0.168536,-0.012364,31,6,2,19,7347735.148
22.87,15,9,10.53,0.0546,1.248093,0.021129,0.016116,14,1,0,28,6255438.599
23.38,13,9,0,0.038,0.627896,0.085531,0.068812,34,2,0,38,6226601.44
24.33,13,9,0,0.5114,0.54106,0.072823,0.087313,43,7,0,43,6395519.847
24.39,12,9,0,0.2826,0.875119,0.170096,0.077391,2,0,0,5,8547189.12
24.77,13,15,12.9,0.3804,0.869297,0.055032,-0.054359,35,1,0,40,6345003.411
21.25,12,9,44.44,0.3681,1.34384,0.07149,0.011054,7,0,0,21,6130.74799
23.17,13,17,3.12,0.0211,0.720064,0.142044,0.017111,5,5,0,31,6959783.938
22.75,10,9,6.25,0.0295,1.164604,0.033871,0.051476,8,1,0,13,6490448.411
23.02,10,9,18.18,0.4989,0.655211,-0.051531,0.070533,4,7,1,17,6955375.841
24.18,12,9,0,0.012,0.579494,-0.012016,0.103837,32,16,1,32,6494389.479
23.84,11,9,16,0.0617,0.390928,0.055084,0.118826,21,0,0,8,6587062.268
19.24,21,9,14.29,0.8693,0.755272,-0.028324,-0.074074,0,0,0,3,6648871.075
24.19,17,11,10.53,0.0749,0.86386,0.053718,-0.006568,50,4,0,25,6387241.209
23.8,17,12,12.5,0.334,1.224717,0.27331,0.044366,3,0,0,13,479012.2541
24.99,19,7,11.11,0.463,0.754676,-0.061753,0.066982,35,2,0,17,6356262.506
23.89,6,15,9.68,0.0052,0.842858,0.053758,0.106507,43,59,4,43,6371037.522
24.6,6,8,11.11,0.3884,0.484845,0.544569,0.062859,17,4,1,11,5950139.591
22.34,17,9,10,1.005,1.449649,0.116792,0.097801,11,3,0,21,6477127.263
25.86,17,9,0,0.5431,0.508634,0.020792,0.086485,40,11,0,100,6504857.063
23.64,17,10,12.5,0.038,0.2959,-0.14213,0.094569,41,3,0,27,5725855.406
24.62,16,6,24,0.0169,0.789512,0.142166,0.066623,21,0,0,38,6237358.619
25.06,16,11,4.76,0.0316,0.515105,0.006522,0.071511,94,43,5,129,6285242.724
25.24,17,9,10,0.2326,0.724443,-0.016949,0.023012,40,27,1,42,6552896.528
25.01,15,11,0,0.2005,0.450473,0.032496,0.102666,12,1,0,27,6287671.142
24.84,15,11,3.85,0.0057,0.228185,-0.057469,0.047562,3,0,0,3,6246543.346
