 Size,ListAge,Board,Female,Balance,Liquid,AssetGrowth,Cashflow,StrategyTarget,Management,AdvocacyTrain,Technology,CEP
21.28,3,11,11.11,0.0506,0.655188,0.152162,0.200488,4,0,0,8,1965590.612
21.2,3,7,18.75,0.0271,1.020956,0.177203,0.01803,1,0,0,4,2036759.073
21.56,3,9,5.56,0.0465,1.249488,0.151004,0.004578,0,1,0,9,1225719.508
21.66,3,9,12.5,0.0598,0.832495,0.117546,0.076157,0,0,0,13,2246746.191
20.57,3,9,16.67,0.0155,1.177851,0.114927,0.08222,2,0,1,3,2222305.68
21.09,2,11,8.7,0.1354,1.80293,0.550284,0.403199,0,0,0,36,2644712.753
21.19,2,14,36,1.4348,3.117599,0.043744,0.071804,0,0,0,3,2843137.892
21.09,2,11,5,0.6653,1.578541,0.052811,0.075011,2,0,0,8,2072769.881
21.06,3,9,11.76,0.142,0.92688,0.149308,0.025885,0,0,0,8,3056952.756
21.54,2,9,11.76,1.6348,0.708324,0.562757,0.097889,0,0,0,7,1240471.145
20.83,2,9,15.38,0.0882,2.720534,0.147006,0.082835,1,0,0,7,3123539.642
20.14,2,9,4.17,1.0871,3.218323,0.072604,0.045777,2,0,0,6,2482810.006
20.92,2,9,11.76,0.1975,0.899899,0.187039,0.092862,1,0,0,13,1967495.436
21.07,1,8,5.56,0.052,2.247738,0.787754,0.067876,0,0,0,6,2143966.715
21.07,1,9,11.11,0.2773,1.198466,0.354587,0.067876,2,0,0,5,2175015.482
21.07,1,9,5.26,0.0442,2.370462,0.228799,0.067876,2,0,0,11,594934.8464
20.85,2,9,6.67,0.522,0.963599,0.228501,0.133811,2,0,0,5,2053095.944
21.07,5,9,6.67,1.4917,0.718721,-0.151031,0.067876,0,0,0,1,834063.8523
22.32,11,11,8.33,0.0328,1.321312,0.030173,0.077999,0,0,0,5,2008331.461
19.67,10,9,7.14,0.3552,1.45611,0.032835,0.073161,0,0,0,4,557763.0948
20.76,10,9,5.88,0.7049,0.777207,0.265699,0.175929,0,0,0,6,368641.101
21.72,10,11,23.81,0.8276,1.099304,0.030014,0.1198,0,0,0,10,1421360.807
20.41,7,9,11.76,0.1006,0.790056,0.261616,0.011569,0,0,0,7,4799999.898
21.96,7,9,6.67,0.4884,0.73633,0.084501,0.030807,1,0,0,6,1950788.581
20.2,7,9,0,0.0179,1.306567,0.072208,-0.059034,0,1,0,8,2863246.437
21.89,7,6,0,0.1657,2.442395,-0.020009,0.062448,0,0,0,1,1953988.753
20.92,7,9,15.79,0.1537,1.473,0.321929,0.080194,2,1,0,31,2208084.466
20.16,7,7,8.33,0.0345,1.399499,0.024734,0.020244,0,0,0,4,2030219.803
20.5,9,9,12.5,0.0869,0.858957,0.046006,-0.12887,0,0,0,3,19512.57858
20.98,9,9,29.41,1.4631,1.267152,-0.219279,0.053577,0,0,0,0,1604538.138
20.77,8,11,14.29,0.0148,1.21254,0.003995,0.014797,0,0,0,8,422729.1115
20.28,7,8,12.5,0.803,0.55532,0.099028,0.129756,0,0,0,2,2532901.437
21.52,4,9,10.53,0.0213,0.964859,0.180408,0.139328,4,0,0,19,3591448.651
21.47,8,8,4.35,0.232,0.855981,-0.055956,-0.058782,0,0,0,8,2814768.344
21.61,8,15,11.54,0.5665,0.9403,0.225464,0.194959,0,0,0,8,2773613.515
21.85,11,9,0,1.416,0.905219,0.11559,0.075887,0,0,0,6,2945151.809
20.15,11,7,13.33,0.0109,2.150314,-0.000054,-0.089628,0,0,0,3,2633720.24
20.94,11,9,10.53,0.1704,1.204045,0.380229,0.156693,0,0,0,6,2520623.256
21.16,11,10,5.26,0.085,1.582277,-0.019978,0.037648,0,1,0,2,2671759.022
20.11,10,9,21.05,0.0218,2.266822,0.035059,-0.009268,1,0,0,0,2729204.91
21.48,8,9,35.71,0.0307,1.258746,0.177228,0.023865,0,0,0,3,9073.062372
20.19,8,12,38.1,0.7691,0.887866,0.131826,0.054204,0,0,0,4,910865.3324
20.01,8,11,22.73,0.4324,6.837129,0.003685,0.019736,0,0,0,36,2200993.838
20.9,8,9,15.79,0.7332,0.192246,0.808064,0.194974,0,0,0,3,3320251.916
21.42,7,9,16.67,0.2332,0.395462,-0.18403,0.047053,0,0,0,8,3138649.324
21.18,6,9,12.5,0.0502,0.531718,-0.105973,0.068298,0,0,0,4,31954.65724
21.94,7,7,15.79,0.2023,0.734697,0.042466,0.100567,0,0,0,6,3337746.106
21.65,7,9,5.88,0.0422,1.684095,0.132186,0.10126,2,0,0,1,2588652.39
20.43,7,9,12.5,1.1611,0.840726,-0.053705,-0.076437,0,0,0,2,4960.086329
21.1,7,9,8,2.15,1.002609,0.123605,0.267701,0,0,0,25,3362953.572
20.86,7,9,6.25,0.9748,1.174577,-0.081047,-0.185703,8,0,0,3,1408657.226
22.01,7,8,0,0.2134,1.105582,0.06553,0.082783,0,0,0,6,2646207.258
21.69,7,12,12,0.1815,0.615725,0.167101,0.066181,1,0,0,8,48546.41576
20.17,7,5,5.56,0.0112,1.163772,-0.057651,-0.01733,0,0,0,2,3108253.512
22.11,7,11,8.33,0.8683,2.799305,0.112659,0.104827,0,0,0,1,5577265.039
21.89,7,9,5,0.0034,1.023418,0.00748,0.055207,0,0,0,8,2408921.096
22.54,6,12,9.09,0.0932,0.956821,0.478064,0.024627,0,0,0,6,2596817.164
21.85,6,7,10,0.063,0.849835,0.01028,0.122358,0,0,0,2,2527351.874
22.03,5,7,6.67,0.0205,1.724461,0.034266,0.088101,2,0,0,39,3180707.231
21.18,6,13,14.29,0.0969,0.668657,-0.014866,0.068298,0,0,0,4,529344.8042
20.66,5,12,16.67,0.028,0.874711,-0.047206,0.072253,4,0,0,5,2926509.497
19.97,4,11,10,0.0178,1.956447,-0.021935,0.038761,0,0,0,28,2351004.815
21.3,7,9,6.67,1.089,1.285444,0.161996,0.135831,0,0,0,11,2662084.412
22.24,7,9,5.26,0.0671,2.153971,0.354794,0.208517,0,2,0,30,3834058.02
20.76,6,9,17.65,0.373,7.8009,-0.081624,0.0759,0,0,0,6,3229182.955
21.36,5,10,5.26,1.4116,0.822355,0.290336,0.075841,0,0,0,1,2765390.11
21.87,6,12,5.26,0.0551,0.942046,0.142161,0.074205,1,1,0,25,2826217.738
21.74,5,9,11.76,0.7735,0.663061,0.582602,0.27343,1,0,0,4,1307124.013
21.01,5,11,9.52,0.3455,1.491412,0.191072,0.091195,0,0,0,1,626287.8102
20.76,4,8,14.29,0.0431,4.101102,0.067381,0.159928,3,0,0,5,3158587.848
20.47,5,8,4.55,0.0202,0.961959,0.004059,0.017356,0,0,0,7,620303.3715
21.36,4,10,9.09,0.2372,0.716449,0.068042,0.074288,0,0,0,5,6000.906807
21.29,4,9,6.25,0.0511,0.73259,0.016199,0.179804,4,0,0,11,2710738.139
21.18,6,11,13.33,1.2712,2.917075,0.855011,0.068298,0,0,0,2,2867335.249
21.55,4,5,7.69,0.0271,0.787077,0.409258,0.013403,8,0,0,4,2571321.187
21.61,4,9,5.56,0.0557,1.190692,0.056062,0.084197,0,0,0,6,1914271.446
21.77,4,9,20,0.0838,0.737909,0.116543,0.079584,0,0,0,23,2661323.438
20.67,4,9,23.53,0.1287,0.732942,0.103894,0.17276,0,0,0,7,3074611.506
21.86,3,11,8.33,0.1174,1.966096,1.163075,0.141241,0,0,0,24,3725029.17
21.28,3,12,36.36,1.4348,2.325673,0.102074,0.045132,0,0,0,3,3659075.36
21.21,3,11,5,0.6646,1.417438,0.126025,0.100451,3,0,0,10,2540055.249
21.23,4,9,10.53,0.14,0.766452,0.184019,0.061892,1,0,0,8,4154435.694
21.75,3,9,17.65,1.7308,0.721277,0.237977,0.140697,1,0,0,8,2186594.98
21.18,1,9,13.33,1.8901,1.335525,0.097191,0.068298,2,0,0,5,2934070.309
20.95,3,9,15.38,0.0663,2.8852,0.123142,0.116223,1,0,0,5,3781461.203
20.12,3,9,4,1.0871,2.143804,-0.025257,-0.07796,3,0,0,6,2668017.261
21.15,3,9,13.33,0.1738,0.937569,0.25152,0.016467,0,0,0,14,2538839.964
21.18,1,11,12,0.1245,1.932993,0.146869,0.068298,1,0,0,16,3044502.233
21.18,1,9,22.22,0.2242,1.632509,0.129671,0.068298,0,0,0,8,2820178.869
21.59,2,8,6.67,0.135,1.135038,0.488022,0.07101,0,0,0,6,2799311.826
20.51,2,9,10.53,0.2457,0.829627,0.214272,0.059168,0,0,0,5,2769513.225
21.18,1,9,17.65,0.4886,2.954933,0.030076,0.068298,0,0,0,7,2279191.975
20.39,2,8,4.76,0.0442,1.826857,0.183375,0.022937,2,0,0,23,639716.9795
21.1,3,7,6.67,0.5489,1.172626,0.280457,0.118072,3,0,0,10,2898007.53
21.18,6,6,8.33,1.4917,0.534664,-0.123717,0.068298,0,0,0,1,1388906.025
22.37,12,12,8.7,0.035,1.015228,0.052969,0.041907,0,1,0,8,2564381.243
19.61,11,9,14.29,0.3552,1.654923,-0.061895,0.029306,0,0,0,6,615339.1546
21.13,11,6,11.11,0.877,0.846189,0.449317,0.081825,1,0,0,9,450908.4344
21.76,11,11,27.78,0.8238,1.099809,0.036321,-0.053656,0,0,0,7,1361945.867
20.51,8,9,0,0.1006,0.677525,0.098302,0.151453,0,0,0,6,4875771.413
22.08,8,12,5.26,0.981,0.743708,0.130102,0.051572,0,0,0,3,2539083.538
20.3,8,9,0,0.0542,0.768889,0.101822,0.070392,3,1,0,4,3584816.805
21.93,8,6,0,0.1701,1.926121,0.041264,0.026013,0,0,0,0,2518461.952
21.04,8,9,15.79,0.1531,1.225156,0.126487,0.001234,1,0,0,25,2866788.784
20.55,8,6,10,0.0286,1.135304,-0.092701,0.103459,0,0,0,0,2585247.819
20.55,10,7,7.14,0.1776,0.777572,0.054636,0.097152,0,0,0,3,32465.0572
21.18,6,8,26.67,2.64,0.923434,-0.526017,0.068298,0,0,0,0,3135857.114
20.99,9,11,14.29,0.0159,1.090452,0.24,-0.122384,0,0,0,14,521270.6067
20.53,8,9,11.76,0.803,0.75142,0.279552,0.002613,2,0,0,9,3306783.15
21.6,5,9,10.53,0.078,1.016142,0.076266,0.141544,4,1,0,20,3685853.713
21.46,9,8,4.76,0.232,0.416836,-0.041494,0.022994,0,0,0,3,2012390.08
21.9,9,15,10.71,0.4859,0.853299,0.335908,0.179123,0,0,0,8,2138866.418
21.89,12,9,11.11,1.416,0.859725,0.039849,0.042426,0,0,0,7,2224971.396
20.25,12,7,20,0.0214,1.932988,0.095785,0.070303,4,0,0,3,2091423.65
21.43,12,9,10.53,0.1754,1.034847,0.627592,-0.104327,0,0,0,5,1986576.556
21.23,12,11,5.88,0.0763,1.473783,0.061376,0.051696,0,1,0,1,2143803.997
20.14,11,9,21.05,0.0313,2.150635,0.030893,0.036333,0,0,0,1,2054148.704
21.32,9,9,33.33,0.0244,1.178747,-0.148597,0.065587,0,0,0,2,6898.069806
20.16,7,8,42.86,1.3254,0.650388,-0.024081,0.047645,0,0,0,5,655827.5089
20.46,9,7,16.67,0.9492,3.426115,0.578849,-0.000202,0,0,0,42,1381515.188
21.42,9,9,21.05,0.7332,0.255852,0.677877,0.085876,2,1,0,4,2322837.103
21.27,7,7,20,0.2362,0.329562,-0.029916,0.096203,0,0,0,6,2815902.236
20.5,8,9,6.25,0.0626,0.742582,0.207595,-0.037196,0,0,0,4,17358.21303
21.96,8,9,15,0.2711,0.770062,0.116125,0.118897,1,0,0,14,2403559.959
21.61,8,9,5.88,0.0412,1.156235,-0.044452,0.075749,2,0,0,1,2029386.732
21.27,7,5,15.38,1.1635,0.713143,-0.155405,0.096203,0,0,0,1,2468.779457
21.21,8,8,6.06,2.0649,0.526712,0.116193,0.177156,0,0,0,17,2642674.125
19.69,8,8,12.5,0.9748,0.312338,-0.689746,-0.039721,9,0,0,2,915818.393
22.03,8,9,0,0.2134,1.036691,0.02202,0.085716,0,0,0,4,2167534.583
21.74,8,12,11.54,0.1973,0.600268,0.046964,0.143003,1,0,0,12,39275.20239
21.27,7,8,11.11,0.0229,0.947889,-0.095194,0.096203,0,0,0,2,2778716.677
22.25,8,11,7.69,0.8813,3.386244,0.153536,0.12719,0,0,0,1,5521354.329
21.93,8,8,5.56,0.0042,0.984492,0.032616,0.181717,0,0,0,7,1967623.305
22.68,7,12,8.33,0.0417,0.919306,0.153566,0.138407,2,0,0,6,2041597.484
22.09,7,7,9.09,0.0432,0.800642,0.277504,0.130379,0,1,0,3,2054914.087
22.26,6,9,5.56,0.0655,1.519356,0.261793,0.14643,5,1,0,29,2713862.197
21.27,7,11,10,0.1545,1.763541,0.396529,0.096203,0,0,0,9,410434.7398
20.66,6,12,11.11,0.0363,0.856325,0.00331,0.105537,3,0,0,4,1912601.316
20.01,5,11,10,0.0155,2.254111,0.043039,0.143443,0,0,0,36,1917430.024
21.27,1,11,0,0.1297,0.812814,0.244892,0.096203,0,0,0,3,2031195.598
21.27,1,9,10.53,1.7459,4.749443,0.156534,0.096203,0,0,0,3,159253.3845
21.27,1,9,19.05,0.8492,0.951971,0.44116,0.096203,0,0,0,8,2339403.294
21.27,1,8,0,0.3164,2.134966,0.106037,0.096203,0,0,0,11,2743880.196
21.78,8,9,6.67,1.0921,0.936577,0.619697,0.03987,0,0,0,5,1982534.124
22.56,8,9,5,0.0531,1.507739,0.376407,0.208298,0,1,0,39,3034995.53
20.75,7,9,17.65,0.3172,4.589984,-0.001371,0.02043,0,0,0,7,2317213.267
21.53,6,10,5,1.4116,0.771687,0.188776,0.112207,2,0,0,3,2231114.394
21.95,7,12,5.26,0.0762,0.7733,0.080983,0.0836,1,0,0,24,2254822.88
22.06,6,9,13.33,0.714,0.802762,0.378668,0.043578,1,0,0,3,1062549.82
21.26,6,9,10.53,0.3281,1.000825,0.293459,0.128063,0,0,0,3,450623.4922
21.16,5,9,14.29,0.0324,2.73661,0.487093,0.327649,0,0,0,6,2531719.588
20.6,6,11,4.76,0.0301,0.965481,0.136944,0.052538,2,0,0,8,432349.6559
21.45,5,10,9.09,0.2389,0.672568,0.095052,0.066514,0,0,0,4,3481.254719
21.24,5,9,6.67,0.0515,0.565469,-0.049484,0.128183,2,0,0,9,2280755.117
21.27,1,11,14.29,1.0678,3.265899,-0.092014,0.096203,0,0,0,4,2217791.069
21.51,5,7,9.09,0.0271,0.894392,-0.032658,0.126972,4,0,0,5,2136623.289
21.7,5,8,0,0.1428,0.995581,0.093472,0.061902,0,0,0,9,2266438.208
22.1,5,9,14.29,0.0947,0.741662,0.290263,0.285596,0,0,0,19,2091152.446
20.94,5,9,23.53,0.1056,0.387877,0.308694,0.152897,4,0,0,8,2206906.597
22.26,4,11,4.55,0.121,0.859475,0.493291,0.26584,0,0,0,7,2842341.763
21.31,4,12,36.36,1.4348,2.057275,0.0308,0.00154,0,0,0,2,2940737.679
21.45,4,5,5.26,0.6695,0.770846,0.267313,0.097054,2,0,0,7,2017435.256
21.27,5,9,10,0.1349,1.070394,0.042854,0.128586,0,0,0,5,3713223.099
22.12,4,9,16.67,0.9725,0.684819,0.446684,0.139913,0,0,0,5,2672242.759
21.53,2,9,10.53,1.8892,1.306369,0.055753,0.145561,4,0,0,6,2231028.505
21.05,4,9,15.38,0.035,2.852736,0.114839,0.154487,0,0,0,8,2806399.367
20.18,4,9,13.64,1.0871,1.947796,0.060942,0.138118,0,0,0,1,2162957.512
21.32,4,7,13.33,0.1341,0.900668,0.1847,0.07352,5,2,0,16,1999562.375
21.72,2,10,8,0.143,1.002173,0.506058,0.072048,0,0,0,11,2286698.266
21.09,2,9,22.22,0.4131,1.472404,0.4036,0.091449,1,0,0,8,2266270.773
21.74,3,9,6.67,0.1079,1.603905,0.158926,0.098664,3,0,0,7,2203511.354
21.27,1,9,11.11,0.1293,1.294637,0.341814,0.096203,2,0,0,4,2101525.853
20.73,3,9,11.11,0.2423,1.047853,0.244534,0.215134,0,0,0,5,2130383.629
19.74,2,7,7.69,0.4886,2.591778,-0.132535,-0.011896,0,0,0,4,2267438.514
20.66,3,9,0,0.0442,0.993054,0.319887,0.095086,0,0,0,18,470241.6538
21.32,4,9,6.25,0.5939,1.079541,0.249919,0.269288,2,0,0,16,2470779.785
21.27,7,9,21.43,1.4917,0.343371,-0.006875,0.096203,0,0,0,1,1274074.839
22.34,13,12,8.33,0.0352,0.802898,-0.024383,0.088954,1,0,0,6,1970494.462
19.59,12,9,14.29,0.3552,1.331006,-0.020726,-0.064618,0,0,0,7,424685.8298
21.29,12,9,16.67,0.8763,0.808363,0.174063,0.097889,4,1,0,9,318328.5101
21.63,12,11,27.78,0.8238,0.957904,-0.111518,0.088088,0,0,0,12,815482.7192
19.87,9,8,16.67,0.1006,0.256104,-0.381272,-0.066621,0,0,0,8,3320676.86
22.14,9,12,5.26,0.9808,0.585153,0.061322,-0.005499,0,0,0,4,1679789.833
20.52,9,9,0,0.0088,0.597336,0.242095,0.128645,2,1,0,4,2546963.349
21.9,9,6,0,0.1865,1.654938,-0.029799,0.075274,0,0,0,0,1851970.172
20.98,9,9,15,0.1533,1.032446,-0.057675,0.049392,2,0,0,19,2353178.928
20.54,9,7,18.18,0.0286,1.126277,-0.006947,0.200599,0,0,0,2,2079345.356
20.73,11,9,5.56,0.0921,0.752211,0.199821,0.063538,4,0,0,4,26511.1671
21.27,7,8,30.77,1.4142,1.103251,-0.224701,0.096203,0,0,0,0,1857038.854
21.12,10,11,9.52,0.0146,0.868593,0.135988,0.052144,0,0,0,5,448705.15
20.53,9,9,12.5,0.803,0.863889,-0.000444,0.077998,0,0,0,6,2620921.405
21.27,1,9,10.53,0.0535,10.335106,-0.034644,0.096203,0,0,0,12,800328.8479
21.71,6,9,10.53,0.0069,1.296723,0.121883,0.090487,2,3,1,17,5167028.9
21.36,7,8,5,0.2726,0.359686,-0.121066,0.089038,0,0,0,2,2784620.274
22.41,10,14,17.24,0.5798,1.218381,0.661568,0.201055,0,0,0,7,3213056.271
21.73,13,8,11.76,1.436,0.823484,-0.152204,0.044307,4,0,1,20,3218639.54
20.28,13,7,20,0.0398,1.980957,0.038553,0.0103,1,0,0,3,3025495.32
21.57,13,9,16.67,0.2033,0.976904,0.15566,0.018522,2,0,0,5,2830269.816
21.2,13,10,12.5,0.0913,1.6026,-0.030396,0.144162,0,1,0,2,3074896.878
20.17,12,9,20,0.1421,2.276573,0.031628,0.027233,0,0,0,0,3019275.173
21.25,10,9,33.33,0.134,1.168918,-0.069077,-0.021705,4,0,0,5,13698.0957
21.36,10,9,25,1.2363,1.092588,0.128159,0.089038,0,0,0,7,875766.8709
20.35,10,8,15.38,0.9492,17.677319,-0.108449,-0.066592,0,0,0,114,1764074.848
21.88,10,9,21.05,0.7332,0.190435,0.585071,0.126157,1,1,0,9,3287063.687
21.61,9,9,5.56,1.4964,0.298819,0.237121,0.098114,2,0,1,7,3926562.136
20.74,9,9,12.5,0.1719,0.761315,0.274992,0.039742,3,0,1,3,19418.46229
22.11,9,9,15,0.452,0.684915,0.161775,0.116526,1,0,0,11,1832284.909
21.64,9,7,0,0.3175,0.695788,0.033376,0.070414,4,0,0,2,2632670.814
21.36,7,6,15.38,1.1787,0.404674,-0.296161,0.089038,0,0,0,4,2527.163904
21.54,9,8,6.9,1.9935,0.994011,0.394581,0.218923,0,0,0,6,3624281.649
21.36,7,9,6.25,2.2603,0.304108,-0.070707,0.089038,0,0,0,2,1423951.632
22.03,9,9,0,0.2201,0.835962,-0.003305,0.095302,2,0,0,1,3217887.127
21.96,9,12,11.54,0.2479,0.568064,0.248908,0.132683,0,0,0,12,59408.14613
21.36,7,9,6.25,0.0305,1.019786,0.040196,0.089038,0,0,0,4,4321358.78
22.47,9,11,8,0.8376,3.305817,0.238286,0.318456,2,0,0,1,8071534.83
21.95,9,8,4.35,0.0777,0.820457,0.025133,-0.005708,5,0,0,8,2917293.337
22.82,8,12,8.7,0.0839,0.945881,0.143778,0.085,6,0,0,10,2960310.6
22.24,8,7,9.09,0.3821,1.091706,0.156007,0.165444,7,0,0,9,2948792.43
22.33,7,9,5.26,0.0133,1.393829,0.06999,0.125779,2,1,0,3,3398736.206
21.36,7,13,5,0.1033,2.694426,0.074404,0.089038,0,0,0,0,818598.4415
20.76,7,11,5.26,0.0531,0.672073,0.062508,0.060392,2,0,0,14,2627004.6
20,6,11,10,0.679,3.193321,-0.004497,-0.001912,0,0,0,37,2729599.358
21.6,2,10,0,0.0688,0.926355,0.206825,0.0417,0,0,0,8,2725012.209
20.24,2,8,10.53,1.6732,4.457205,0.152442,0.148902,0,0,0,1,225125.7324
20.18,2,6,23.08,0.8041,0.8575,0.126532,0.063095,1,0,1,9,3548759.415
20.42,2,8,0,0.2916,1.745378,0.102879,0.073306,2,0,0,7,3829425.434
21.99,9,9,0,0.907,0.821744,0.232557,0.019625,6,1,0,5,2987185.819
22.88,9,9,0,0.0798,1.1186,0.379522,0.115735,2,1,0,30,3597633.005
20.81,8,9,12.5,0.3457,4.028858,0.060679,0.044085,0,0,0,9,3287107.619
21.61,7,13,4.55,1.6583,0.759631,0.082381,0.108044,0,2,0,5,3208165.066
22.05,8,12,5.26,0.039,0.666766,0.104819,0.164159,10,0,0,28,3014522.911
22.43,7,9,12.5,0.738,0.694427,0.445452,0.085119,0,0,1,8,1512913.107
21.3,7,9,10,0.3531,0.901469,0.041025,0.107379,0,0,0,5,599403.1014
21.27,6,9,5.88,0.039,2.71471,0.125725,0.145853,0,0,0,7,3523516.594
20.55,7,11,4.55,0.0698,0.730726,-0.047521,0.105164,4,0,1,17,584171.2235
21.54,6,10,4.55,0.2257,0.674483,0.092919,0.106586,1,0,0,0,4849.364342
21.43,6,8,6.67,0.0132,0.849952,0.203018,0.196591,0,0,0,4,3310083.381
20.83,2,11,14.29,1.068,2.15032,-0.086841,-0.111009,0,0,0,8,3519580.516
21.54,6,6,9.09,0.0273,0.98621,0.026821,0.064195,3,0,0,2,2986951.825
21.84,6,9,6.25,0.1558,0.759195,0.14909,0.01445,0,0,0,15,4182710.606
22.46,6,9,14.29,0.1992,0.64917,0.428056,0.039923,6,0,0,24,2690225.916
21.18,6,9,23.53,0.2311,0.378326,0.26548,0.128369,4,0,0,13,3066607.751
22.37,5,11,4.55,0.1196,0.938181,0.1126,0.200604,6,1,0,11,4038200.369
21.16,5,6,38.46,0.3253,1.300123,-0.141325,0.228137,0,0,0,3,4629251.87
21.61,5,11,5.26,0.8267,0.810357,0.174598,0.089673,3,0,0,5,2948529.727
21.26,6,9,10,0.1134,1.261321,-0.011588,0.057301,0,0,0,15,4176687.917
22.47,5,9,17.65,0.9475,0.977891,0.426124,0.142614,0,0,0,8,6018233.456
21.67,3,9,11.76,1.6849,1.339734,0.144934,0.161027,0,0,0,3,3181979.381
21.07,5,9,15.38,0.0301,3.614792,0.015417,0.048624,0,0,0,10,3783712.359
20.13,5,9,14.29,1.0969,1.69552,-0.046056,0.085722,0,0,1,8,3373101.172
21.37,5,7,13.33,0.1339,0.816861,0.056996,0.031763,3,0,0,9,2891721.031
22.08,3,11,15.38,0.1782,0.740705,0.437773,0.073616,3,0,0,8,3450214.894
21.45,3,9,17.65,0.2038,0.988942,0.434036,0.091952,0,0,0,40,3335815.842
22.12,4,9,6.67,0.3507,1.891717,0.463234,0.079823,3,1,0,13,3274162.027
21.14,2,8,21.05,0.1448,1.060702,0.170512,-0.01525,1,0,0,6,2887914.304
20.91,4,9,10.53,0.2701,1.065377,0.190354,0.178039,0,0,0,4,3032073.552
19.98,3,9,6.25,0.4886,1.888049,0.279045,-0.098351,1,0,0,7,4670697.622
20.79,4,9,0,0.0488,0.867728,0.137115,0.056873,0,0,0,21,606425.815
21.45,5,9,5.88,0.7555,1.198811,0.140123,0.348316,7,2,0,24,3736455.613
21.36,7,8,31.58,1.4917,0.828319,-0.162168,0.089038,0,0,0,2,1861149.795
22.34,14,9,10,0.0339,0.697301,-0.001673,0.10614,8,0,0,8,2781504.029
19.5,13,9,14.29,0.9583,1.609023,-0.087959,-0.002234,0,0,0,7,588291.9076
21.45,13,9,11.11,0.1516,0.699754,0.174651,0.108606,11,0,0,12,425454.9348
