 Size,ListAge,Board,Female,Balance,Liquid,AssetGrowth,Cashflow,StrategyTarget,Management,AdvocacyTrain,Technology,CEP
20.98,6,9,16.67,0.1092,1.036177,-0.079385,0.116746,0,0,0,4,239488.7321
22,13,8,0,0.0836,0.783346,1.592383,0.017656,0,0,1,0,92660.54898
21.6,9,11,11.11,0.7589,2.489387,-0.987331,0.044317,0,0,0,3,380144.6762
20.45,10,9,9.52,1.2529,8.507499,-0.557746,0.057314,0,0,0,2,511826.3521
20.35,9,11,5.26,0.6858,1.36101,-0.038312,-0.00971,2,0,0,3,587546.6962
20.66,9,8,5.26,1.5216,1.230959,0.070229,-0.10103,0,0,0,2,518926.8533
21.3,8,9,7.69,0.1058,0.540614,0.014241,0.093298,0,0,0,2,138879.1913
21.71,6,11,17.24,0.97,0.390968,0.1893,0.10506,2,0,0,136,36365.49661
21.98,3,9,5.56,0.308,0.826266,-0.012326,0.005863,0,0,0,11,4795788.389
24.04,13,12,4.55,0.5783,1.076041,0.021485,0.075296,2,0,0,10,509053.6705
21.87,10,9,4.17,1.0089,0.77875,0.098104,0.05718,2,0,0,8,575878.1667
21.84,11,9,6.25,0.2802,3.193625,0.866745,0.018105,8,1,0,6,908104.4202
21.35,8,9,27.78,0.2766,1.830062,0.39808,0.067894,4,0,0,2,361980.5465
22.47,15,9,0,0.0972,0.684851,0.184165,0.015161,0,0,0,6,1186159.284
20.37,12,9,6.25,0.8746,37.930642,-0.167195,0.020342,1,0,0,2,647426.849
21.84,11,7,26.67,0.5399,1.165526,0.154039,0.018105,13,0,0,11,736612.7331
20.04,11,9,0,1.1786,4.154566,-0.464322,0.085526,2,0,0,5,684678.4075
21.84,1,8,20,1.1099,2.055743,-0.035566,0.018105,2,0,0,21,366589.512
21.4,10,9,5.26,0.0525,0.652276,0.127768,0.043143,2,1,2,6,250891.2286
22,8,11,18.52,0.7282,0.200119,0.074239,0.03615,0,0,0,236,68287.53765
22.39,5,9,7.69,0.16,1.341314,0.090799,0.012921,23,0,0,12,8153243.392
24.06,15,12,4.55,0.6067,0.488008,-0.077335,-0.111868,28,0,0,6,574024.8658
22.45,12,9,4,0.961,0.664912,0.371125,-0.006326,2,1,0,3,644820.4368
21.71,10,9,5.88,0.031,1.984699,0.995332,0.046269,0,0,0,7,684744.1828
20.98,7,9,21.05,0.1594,1.235786,-0.005101,0.163752,0,0,0,2,294376.9575
22.3,14,9,0,0.1038,0.832097,0.419494,0.127271,3,0,0,5,133858.5497
20.56,11,9,10.53,1.239,8.340249,0.063952,0.053716,2,0,0,2,508131.0191
20.78,10,6,23.08,0.6377,0.991636,0.523647,-0.009629,0,0,0,3,634081.3859
20.66,10,9,5.26,1.4755,1.429684,0.002613,-0.049062,0,0,0,5,526025.3962
21.28,9,4,7.14,0.0889,0.545139,-0.018643,0.044373,1,0,0,3,222549.9916
21.93,7,8,19.23,0.9354,0.333939,0.237418,0.058023,0,0,0,181,41367.55337
22.3,4,9,5.56,0.2744,1.611456,0.311505,-0.036124,0,0,0,7,6432696.682
24.14,14,12,4.55,0.5979,1.085216,0.086929,0.063609,2,1,0,6,527102.3113
22.13,11,9,4,1.2968,1.416855,0.286151,0.046762,2,1,0,7,557070.1921
23.82,12,9,6.25,0.116,1.076725,0.31564,0.023451,10,0,0,5,556527.8391
21.56,9,9,33.33,0.1498,1.96357,0.248687,-0.06974,4,0,0,7,436615.1755
22.57,16,9,0,0.0847,0.784094,0.101868,-0.02422,0,0,0,6,562620.5802
20.65,13,9,6.25,0.8227,3.35867,0.313208,0.250857,3,0,0,6,408269.0134
20.72,12,7,26.67,0.5866,1.322372,-0.190601,0.10674,3,0,0,4,408939.2675
20.08,12,9,0,1.0315,4.052758,0.041748,0.150248,2,0,0,1,419252.9073
20.63,2,8,22.22,0.8605,1.019626,1.246247,-0.009824,0,0,0,17,509787.0903
21.33,11,9,7.14,0.029,0.572167,-0.067438,-0.017167,0,0,0,1,212614.7948
22.04,9,11,18.52,0.9195,0.209605,0.038197,0.06577,3,0,0,249,91314.4344
22.62,6,9,11.76,0.2886,1.081802,0.260972,0.056096,16,0,0,8,5005365.589
24.14,16,12,4.35,0.6021,0.634601,0.083638,0.131764,20,0,1,18,448251.8147
22.53,13,9,4,0.8929,0.504095,0.084877,-0.052015,11,2,1,10,348938.8207
24,13,9,6.67,0.0843,0.679193,0.203256,0.067169,9,0,0,6,639062.0421
21.9,10,9,33.33,0.0447,2.021247,0.409434,0.015664,4,0,0,8,670680.8399
20.54,14,8,10.53,0.7797,88.726757,-0.099397,0.124613,2,0,0,7,569131.5196
20.64,13,7,26.67,0.5173,1.462925,-0.069466,0.047323,2,0,1,5,577500.1018
20.18,13,9,0,1.0499,4.228876,0.108572,0.124946,3,0,0,3,580629.0343
20.75,3,8,20,1.0574,0.910627,0.127808,-0.190977,1,0,2,17,569805.8154
22,10,11,21.43,0.8307,0.262559,-0.034359,0.140435,2,1,0,116,48274.04921
22.64,7,9,11.76,0.0536,1.124407,0.020338,-0.044693,15,0,0,13,6353229.65
24.1,17,12,3.85,0.599,0.806929,-0.042688,0.139332,40,0,1,22,629516.7082
21.86,11,9,3.85,0.9938,0.611494,0.157402,0.04709,0,0,0,2,572556.6924
24.07,14,9,5.56,0.0778,0.667846,0.075366,0.120468,11,0,0,6,876633.3424
21.88,11,9,33.33,0.0249,2.394849,-0.020818,0.012226,0,0,0,4,1055725.01
20.41,15,9,4.55,0.7295,204.742115,-0.125843,-0.121168,0,0,0,6,772536.1412
20.65,11,9,25,0.482,1.642688,0.006226,0.037513,8,0,1,8,820706.8305
20.21,14,9,0,0.9527,6.222619,0.025351,0.122827,3,0,0,1,811225.1242
21,4,8,20,1.2222,0.950529,0.288566,0.074053,7,0,0,24,736400.0096
22.05,1,9,22.22,0.4933,1.910116,0.017305,0.052467,0,0,0,11,1503454.972
22.05,11,9,7.14,0.0659,0.301567,-0.249686,0.052467,4,0,0,13,376235.0069
22.19,11,11,21.43,0.7647,0.293918,0.20306,0.122326,17,1,0,232,44057.96373
22.71,8,9,15,0.0416,1.225044,0.07255,0.022096,20,0,0,9,6562625.168
24.16,18,12,6.25,0.601,0.787642,0.066945,0.085103,52,4,1,16,844249.0173
22.85,15,9,3.85,0.8711,0.655957,0.195011,0.115946,2,0,0,7,818658.4694
22.43,14,9,16.13,0.247,0.705338,0.162473,-0.014244,18,0,0,4,807722.3988
24.21,15,9,5.56,0.0686,0.679528,0.147773,-0.073712,17,0,0,7,974295.5675
20.66,16,9,5.88,0.7149,4.092633,0.291857,0.044873,0,0,0,9,895497.5764
22.67,15,9,25,0.0816,0.614166,0.026407,-0.00053,0,0,0,5,896516.7139
22.41,15,9,30.77,0.4618,1.786567,-0.157105,0.025117,13,1,1,7,915871.2486
20.33,15,9,0,0.9855,7.078965,0.124433,0.133767,3,0,0,2,931348.4535
22.97,12,9,0,0.0772,0.600209,0.240791,0.052558,30,5,0,19,22657496.44
21.17,2,9,19.05,0.2934,2.435259,0.194945,0.081555,2,0,0,11,1854898.579
21.24,14,9,33.33,0.037,0.557609,0.268916,0.04927,4,0,0,9,6884.472353
21.98,12,8,12.5,0.0457,0.771407,-0.14792,-0.004473,14,0,0,9,2952072.814
21.8,12,10,0,0.0198,0.560501,0.129425,-0.002199,1,0,0,10,188747.2804
24.33,19,12,4.17,0.5968,0.681104,0.183083,-0.051801,40,9,1,17,927099.7963
22.21,16,11,20,0.4674,0.389641,0.001867,0.077554,13,0,0,9,562.4167884
23.47,16,9,9.09,0.4257,0.487701,0.098167,-0.027111,27,1,0,9,854943.3389
22.91,16,9,4,0.8763,0.577321,0.061863,0.067475,6,0,0,10,946809.9659
22.43,15,9,11.11,0.2466,0.680007,0.003054,-0.05135,7,0,0,7,897133.7302
23.77,8,9,15,0.07,1.283457,0.083481,0.080873,28,0,0,15,974221.5264
22.41,1,9,14.29,0.3824,1.231522,0.104817,0.025117,4,0,0,6,1025710.823
24.07,16,8,5.26,0.07,0.596891,-0.131567,0.055585,9,0,0,9,960160.3381
20.76,17,9,11.76,0.7278,3.260636,0.104679,0.047881,0,0,1,22,928613.7476
22.67,16,9,25,0.0843,0.799223,0.000533,0.0593,3,0,0,14,904887.0879
20.61,16,9,28.57,0.4521,1.764803,0.136864,0.169642,6,0,1,5,995039.5643
20.41,16,9,0,0.948,5.317228,0.082358,0.15145,27,8,2,21,949542.0517
23.18,13,9,0,0.0944,0.441107,0.238455,-0.03293,15,7,1,11,20222418.31
21.25,3,9,17.65,0.372,1.914263,0.082442,-0.019747,1,0,0,19,2316330.62
21.55,15,9,33.33,0.0481,0.787348,0.357292,-0.023621,4,0,0,12,41851.80441
21.63,13,9,12,0.0433,0.688178,-0.291071,-0.108948,2,0,0,11,2948892.282
22.04,13,10,0,0.1023,0.854846,0.277159,-0.00582,9,0,0,4,203953.9596
24.33,20,12,3.85,0.6416,0.804,0.002992,0.148908,26,9,0,14,991778.8122
22.21,17,11,20,0.4516,0.372244,0.004652,0.001501,22,0,0,8,632.5660288
23.33,17,9,11.11,0.4219,0.594389,-0.169649,0.047868,55,18,0,14,947758.5944
22.87,17,9,3.7,1.8931,0.675547,-0.038066,-0.113333,5,0,1,10,929080.9542
22.54,16,8,14.29,0.4205,0.896296,0.024974,0.013615,16,39,3,35,936564.5143
23.74,9,9,15,0.055,1.006187,-0.02492,0.071101,32,5,0,19,977822.4262
22.4,2,9,14.29,0.3837,1.12065,0.043585,0.044727,15,1,0,5,1032003.156
24.27,17,9,5.26,0.1079,0.62615,0.21634,0.004482,7,0,0,9,832273.4319
20.92,18,9,16.67,0.6268,2.333256,0.164318,0.220428,0,0,1,21,842794.7197
22.74,17,9,30,0.0726,0.472236,0.074037,0.011029,16,0,0,21,804585.7451
20.55,17,10,26.32,0.4807,2.005648,-0.060618,-0.029775,6,2,0,6,937313.093
20.47,17,9,0,0.8947,5.030975,0.066607,0.081386,17,3,0,12,843695.6302
23.46,14,9,0,0.07,0.76744,0.317911,-0.133841,19,8,0,13,15957728.94
21.56,4,9,22.22,0.2862,1.397048,0.37348,-0.005016,1,0,0,16,2607070.223
21.17,15,9,31.25,0.1417,0.526556,-0.315063,0.020976,4,0,0,11,30780.46732
21.66,14,9,14.29,0.0547,0.727243,0.024391,-0.048838,2,1,0,9,3131335.207
22.2,14,10,4.55,0.0173,0.499735,0.158874,-0.008212,9,0,0,1,252199.2407
24.16,21,12,3.85,0.6446,0.761757,-0.1563,0.109436,49,56,4,30,878829.1444
22.15,18,9,21.05,0.4514,0.283496,-0.082473,0.044527,18,0,0,10,546.0440394
23.26,18,9,12,0.4322,0.421898,-0.079313,0.005605,37,16,3,29,803672.649
23.1,18,9,4.17,1.8931,0.813078,0.249421,0.037274,6,2,0,13,865140.1209
22.6,17,9,15,0.2541,0.807838,0.050123,0.046445,33,33,3,43,847309.1081
23.81,10,9,10.34,0.0686,1.358888,0.063227,0.073531,30,4,0,22,881992.7879
22.46,3,9,18.18,0.3607,1.011017,0.060182,0.051396,10,1,0,17,1014467.097
22.44,15,9,5.56,0.1807,0.52358,-0.135192,0.054361,3,0,0,5,524716.588
20.96,19,8,22.22,0.5695,2.555842,0.04904,0.147978,0,0,1,20,498374.9911
22.99,18,9,27.27,0.8043,0.710663,0.124804,0.065513,2,3,0,17,472389.9193
23.42,18,9,40,0.0161,1.01057,-0.132944,0.057668,8,0,1,5,499109.7701
20.52,18,9,0,0.7617,4.776087,0.055089,0.085829,18,4,0,11,494490.7315
21.32,5,9,21.05,0.251,1.769951,-0.212855,0.076835,2,0,0,19,3642160.649
22.44,17,9,33.33,0.1508,0.220558,-0.356133,0.054361,2,0,0,7,29020.69295
21.56,15,9,16.67,0.0745,0.792214,-0.090787,-0.018228,1,1,0,8,2834938.941
22.28,15,10,4.55,0.028,0.405981,0.08145,-0.020856,16,0,0,4,330876.5856
24.06,22,12,4.35,0.7029,1.054063,-0.100296,0.165138,52,63,3,25,593505.8924
22.13,15,11,17.39,0.3002,0.268865,-0.024668,0.101682,18,0,0,10,901.0500731
22.79,19,9,11.11,0.4568,0.290417,-0.374475,-0.008061,40,19,1,15,393401.1487
23.08,19,9,7.14,1.8931,0.814412,-0.011452,-0.067056,7,0,2,19,407936.069
22.5,18,10,19.05,0.2012,0.514454,-0.092995,0.094365,30,50,0,52,424949.8252
23.74,11,9,16,0.0709,1.085606,-0.067831,0.054101,38,13,0,29,469495.5447
22.81,4,9,31.25,0.4961,0.580256,0.418658,0.026142,8,2,0,11,539018.1026
22.44,1,9,30.43,0.5946,0.917072,-0.142068,0.054361,11,0,0,9,453730.0223
24.17,19,7,6.67,0.5553,0.642034,0.048473,0.14117,8,1,0,4,661041.5746
20.97,20,9,25,0.5827,2.628788,0.006324,0.242354,0,1,0,16,521192.5139
23.08,19,9,21.05,0.7882,0.846205,0.100437,0.07492,0,0,0,15,525431.0013
23.26,19,9,33.33,0.1293,0.98069,-0.152381,0.01647,13,0,0,8,684445.5674
20.53,19,9,0,0.7217,5.198578,0.010404,0.097867,15,4,0,8,536069.7102
21.13,16,9,21.43,0.2579,2.581177,-0.17488,0.014841,6,0,0,21,4973575.535
22.64,16,8,13.33,0.8864,5.024575,-0.041565,0.092652,0,1,0,8,563392.6446
22.62,18,7,26.67,1.2427,0.879096,0.163806,0.164678,2,0,0,8,40019.99166
21.47,16,9,13.04,0.0683,0.825379,-0.082339,-0.058679,0,0,0,11,2880137.544
24.25,23,12,4.55,0.712,1.663527,0.217739,0.25733,27,6,1,14,663369.4411
22.64,16,11,11.76,1.3831,1.697108,-0.314806,0.092652,15,0,0,8,1209.821304
22.64,16,9,15.79,0.7489,2.876712,-0.972474,0.092652,30,27,1,9,466430.6918
23.09,20,9,4.55,1.8931,0.722129,0.010136,0.107228,13,0,0,12,539085.381
22.58,19,9,12.5,0.2193,1.030806,-0.123127,0.085916,13,46,4,51,535164.875
23.74,12,9,16.67,0.089,0.965269,-0.000051,0.043811,38,12,2,23,558653.0765
22.92,5,9,26.67,0.3204,0.490179,0.120665,0.041309,21,2,0,27,652009.8516
23.09,2,9,38.89,0.5946,0.902169,0.034505,0.067909,23,2,0,24,561752.6733
24.16,20,9,9.52,0.5187,0.747474,-0.012829,0.094515,15,0,0,8,804325.1975
20.91,21,9,28,0.5664,4.029434,-0.055278,0.104657,3,0,0,17,653398.2824
23.01,20,9,19.05,0.7984,0.744862,-0.069641,0.018626,2,0,0,14,665502.6643
23.35,20,9,28.57,0.0538,1.161363,0.096965,0.112385,8,0,1,14,818233.5063
20.52,20,9,0,0.7455,4.425344,-0.008898,0.022605,16,4,0,6,668363.7379
21.26,17,9,10.53,0.0653,0.907032,-0.192598,-0.016247,0,0,0,12,3335056.141
24.4,24,11,8.7,0.7302,1.818862,0.160763,0.207436,41,9,0,14,809397.1917
22.78,16,9,11.11,0.6966,18.498924,0.528452,0.066514,11,12,0,3,639292.6185
23.13,21,9,4.55,1.8931,0.705604,0.038878,0.036701,7,2,0,14,675398.2062
22.38,20,9,11.76,0.2029,1.055247,-0.178566,0.060777,26,27,3,51,663306.7332
23.84,13,9,14.81,0.556,1.277554,0.106308,0.087767,53,20,2,40,688552.1032
23.05,6,9,31.25,0.4302,0.920273,0.138318,0.010827,28,3,0,32,813280.6732
23.36,3,9,36.84,0.5901,1.041594,0.203209,0.058114,60,1,0,60,691772.8072
22.78,1,7,26.09,1.5594,3.523439,0.118932,0.066514,3,0,0,13,913765.1291
20.86,18,9,10.53,0.0626,0.596105,-0.327672,-0.016415,0,0,1,9,3583251.413
24.52,25,12,10,0.7197,1.818361,0.124476,0.169027,61,13,0,24,843237.8525
22.84,13,9,12.5,0.6817,19.624102,0.033187,0.076559,5,10,0,2,713157.2945
23.73,22,9,6.06,0.266,0.74543,0.815291,0.053317,16,1,1,28,768360.4216
22.4,21,9,11.76,0.1989,1.247725,0.017332,0.098261,27,38,3,58,765463.4144
23.94,14,9,13.64,0.5592,1.149147,0.103725,0.147539,59,28,2,103,814808.7726
23.11,7,9,41.18,0.4232,0.858028,0.064686,0.042088,29,0,0,23,933817.1404
23.4,4,9,30.43,0.5843,1.062233,0.035562,0.033602,50,1,0,44,785758.1924
22.84,1,11,21.74,1.0478,2.248232,0.281766,0.076559,28,0,0,29,863615.9839
20.72,2,7,25,1.4473,6.222708,-0.036674,0.085056,2,0,0,13,975580.1429
20.67,19,9,3.85,0.0945,1.032118,-0.173071,-0.168653,3,2,0,5,3723348.794
24.54,26,10,8.33,0.7189,1.441195,0.024611,0.11498,50,10,1,22,760159.7643
22.84,14,9,19.05,0.426,4.796498,0.171236,0.017154,2,3,0,1,648360.1731
23.74,23,9,8.7,0.2869,0.641314,0.008255,0.004521,16,1,2,17,620637.5619
22.5,22,9,16.67,0.1876,1.304725,0.101934,-0.052412,31,19,1,37,729153.0955
23.92,15,9,8,0.5471,1.27887,-0.014176,0.105074,43,24,2,86,748285.0824
23.11,8,8,31.25,0.3876,0.613182,-0.008187,0.019993,25,0,1,31,748452.5986
23.41,5,9,17.65,0.5671,0.740686,0.015036,0.033119,49,1,0,74,699126.5857
22.88,2,11,20,0.9408,2.974391,0.274804,0.071702,26,0,0,28,744968.828
20.78,3,7,31.25,1.3122,5.608738,0.061332,0.026062,3,0,0,10,937974.1329
20.57,20,9,0,0.089,1.219139,-0.102172,0.085293,11,0,1,7,4436759.888
24.52,27,13,3.7,0.7149,1.136066,-0.019435,0.038373,48,13,0,32,620337.7717
22.9,15,9,27.78,0.3643,3.871019,0.079045,0.057176,4,5,0,0,501069.642
23.79,24,9,8.33,0.2845,0.564529,0.051324,0.023891,17,2,0,17,520192.2461
22.39,23,9,17.39,0.2072,1.457665,-0.104903,0.004746,44,27,5,63,545323.1724
24.03,16,9,9.09,0.5288,1.599033,0.117406,0.075617,42,28,2,86,588918.0679
23.13,9,9,30,0.3538,0.565793,0.023887,0.029756,25,1,1,26,574078.1006
23.54,6,9,17.65,0.5671,0.646613,0.131095,-0.07669,57,1,0,44,546024.8427
23.21,3,11,22.73,0.5207,1.583614,0.392772,0.15276,25,0,0,29,598760.2705
20.88,4,7,33.33,1.1293,5.493133,0.104635,0.180839,3,0,0,15,758912.8809
22.91,1,7,25,0.1527,1.02357,0.171545,0.07101,13,0,1,31,696287.3801
24.57,28,11,4.76,0.6761,1.325185,0.051162,0.090729,67,7,0,34,776168.187
20.01,25,9,33.33,0.3643,3.456551,0.133406,0.042528,15,15,0,1,639211.1226
23.75,25,9,13.79,0.1723,0.443379,-0.038363,0.03471,12,2,0,15,667279.8807
22.56,24,7,23.81,0.2299,1.138167,0.185025,0.048841,55,17,3,36,656558.9516
24.12,17,9,7.14,0.4937,1.450253,0.086402,0.160031,41,30,0,80,787145.8413
23.21,10,9,28.57,0.3513,0.505662,0.080234,0.061321,28,6,0,32,749917.8403
23.75,7,9,15.38,0.4105,0.625438,0.080137,0.00069,25,0,0,19,719875.4907
23.3,4,11,22.73,0.4138,1.537132,0.087628,0.068174,21,0,0,16,723050.4371
20.96,5,7,31.25,1.0945,5.339585,0.080096,0.132067,4,0,0,9,862041.9098
